Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A14006_001
"060375749022","15000US060375749022","Block Group 2, Census Tract 5749.02, Los Angeles County, California","Block Group 2, Census Tract 5749.02, Los Angeles County, California","CA","150","00","ACSSF","0032395",,,,,"06","037",,,,"574902","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51571
"060375749023","15000US060375749023","Block Group 3, Census Tract 5749.02, Los Angeles County, California","Block Group 3, Census Tract 5749.02, Los Angeles County, California","CA","150","00","ACSSF","0032396",,,,,"06","037",,,,"574902","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66341
"060375750011","15000US060375750011","Block Group 1, Census Tract 5750.01, Los Angeles County, California","Block Group 1, Census Tract 5750.01, Los Angeles County, California","CA","150","00","ACSSF","0032397",,,,,"06","037",,,,"575001","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102379
"060375750012","15000US060375750012","Block Group 2, Census Tract 5750.01, Los Angeles County, California","Block Group 2, Census Tract 5750.01, Los Angeles County, California","CA","150","00","ACSSF","0032398",,,,,"06","037",,,,"575001","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82385
"060375750021","15000US060375750021","Block Group 1, Census Tract 5750.02, Los Angeles County, California","Block Group 1, Census Tract 5750.02, Los Angeles County, California","CA","150","00","ACSSF","0032399",,,,,"06","037",,,,"575002","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73945
"060375750022","15000US060375750022","Block Group 2, Census Tract 5750.02, Los Angeles County, California","Block Group 2, Census Tract 5750.02, Los Angeles County, California","CA","150","00","ACSSF","0032400",,,,,"06","037",,,,"575002","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72244
"060375750023","15000US060375750023","Block Group 3, Census Tract 5750.02, Los Angeles County, California","Block Group 3, Census Tract 5750.02, Los Angeles County, California","CA","150","00","ACSSF","0032401",,,,,"06","037",,,,"575002","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75486
"060375751011","15000US060375751011","Block Group 1, Census Tract 5751.01, Los Angeles County, California","Block Group 1, Census Tract 5751.01, Los Angeles County, California","CA","150","00","ACSSF","0032402",,,,,"06","037",,,,"575101","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30742
"060375751012","15000US060375751012","Block Group 2, Census Tract 5751.01, Los Angeles County, California","Block Group 2, Census Tract 5751.01, Los Angeles County, California","CA","150","00","ACSSF","0032403",,,,,"06","037",,,,"575101","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66240
"060375751021","15000US060375751021","Block Group 1, Census Tract 5751.02, Los Angeles County, California","Block Group 1, Census Tract 5751.02, Los Angeles County, California","CA","150","00","ACSSF","0032404",,,,,"06","037",,,,"575102","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40599
"060375751022","15000US060375751022","Block Group 2, Census Tract 5751.02, Los Angeles County, California","Block Group 2, Census Tract 5751.02, Los Angeles County, California","CA","150","00","ACSSF","0032405",,,,,"06","037",,,,"575102","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43763
"060375751031","15000US060375751031","Block Group 1, Census Tract 5751.03, Los Angeles County, California","Block Group 1, Census Tract 5751.03, Los Angeles County, California","CA","150","00","ACSSF","0032406",,,,,"06","037",,,,"575103","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37335
"060375751032","15000US060375751032","Block Group 2, Census Tract 5751.03, Los Angeles County, California","Block Group 2, Census Tract 5751.03, Los Angeles County, California","CA","150","00","ACSSF","0032407",,,,,"06","037",,,,"575103","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42296
"060375751033","15000US060375751033","Block Group 3, Census Tract 5751.03, Los Angeles County, California","Block Group 3, Census Tract 5751.03, Los Angeles County, California","CA","150","00","ACSSF","0032408",,,,,"06","037",,,,"575103","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39236
"060375752011","15000US060375752011","Block Group 1, Census Tract 5752.01, Los Angeles County, California","Block Group 1, Census Tract 5752.01, Los Angeles County, California","CA","150","00","ACSSF","0032409",,,,,"06","037",,,,"575201","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53348
"060375752012","15000US060375752012","Block Group 2, Census Tract 5752.01, Los Angeles County, California","Block Group 2, Census Tract 5752.01, Los Angeles County, California","CA","150","00","ACSSF","0032410",,,,,"06","037",,,,"575201","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44329
"060375752013","15000US060375752013","Block Group 3, Census Tract 5752.01, Los Angeles County, California","Block Group 3, Census Tract 5752.01, Los Angeles County, California","CA","150","00","ACSSF","0032411",,,,,"06","037",,,,"575201","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29386
"060375752021","15000US060375752021","Block Group 1, Census Tract 5752.02, Los Angeles County, California","Block Group 1, Census Tract 5752.02, Los Angeles County, California","CA","150","00","ACSSF","0032412",,,,,"06","037",,,,"575202","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49185
"060375752022","15000US060375752022","Block Group 2, Census Tract 5752.02, Los Angeles County, California","Block Group 2, Census Tract 5752.02, Los Angeles County, California","CA","150","00","ACSSF","0032413",,,,,"06","037",,,,"575202","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60471
"060375752023","15000US060375752023","Block Group 3, Census Tract 5752.02, Los Angeles County, California","Block Group 3, Census Tract 5752.02, Los Angeles County, California","CA","150","00","ACSSF","0032414",,,,,"06","037",,,,"575202","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38105
"060375753001","15000US060375753001","Block Group 1, Census Tract 5753, Los Angeles County, California","Block Group 1, Census Tract 5753, Los Angeles County, California","CA","150","00","ACSSF","0032415",,,,,"06","037",,,,"575300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28823
"060375753002","15000US060375753002","Block Group 2, Census Tract 5753, Los Angeles County, California","Block Group 2, Census Tract 5753, Los Angeles County, California","CA","150","00","ACSSF","0032416",,,,,"06","037",,,,"575300","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34332
"060375753003","15000US060375753003","Block Group 3, Census Tract 5753, Los Angeles County, California","Block Group 3, Census Tract 5753, Los Angeles County, California","CA","150","00","ACSSF","0032417",,,,,"06","037",,,,"575300","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31984
"060375754011","15000US060375754011","Block Group 1, Census Tract 5754.01, Los Angeles County, California","Block Group 1, Census Tract 5754.01, Los Angeles County, California","CA","150","00","ACSSF","0032418",,,,,"06","037",,,,"575401","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44025
"060375754012","15000US060375754012","Block Group 2, Census Tract 5754.01, Los Angeles County, California","Block Group 2, Census Tract 5754.01, Los Angeles County, California","CA","150","00","ACSSF","0032419",,,,,"06","037",,,,"575401","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37476
"060375754013","15000US060375754013","Block Group 3, Census Tract 5754.01, Los Angeles County, California","Block Group 3, Census Tract 5754.01, Los Angeles County, California","CA","150","00","ACSSF","0032420",,,,,"06","037",,,,"575401","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48829
"060375754014","15000US060375754014","Block Group 4, Census Tract 5754.01, Los Angeles County, California","Block Group 4, Census Tract 5754.01, Los Angeles County, California","CA","150","00","ACSSF","0032421",,,,,"06","037",,,,"575401","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41349
"060375754021","15000US060375754021","Block Group 1, Census Tract 5754.02, Los Angeles County, California","Block Group 1, Census Tract 5754.02, Los Angeles County, California","CA","150","00","ACSSF","0032422",,,,,"06","037",,,,"575402","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41411
"060375754022","15000US060375754022","Block Group 2, Census Tract 5754.02, Los Angeles County, California","Block Group 2, Census Tract 5754.02, Los Angeles County, California","CA","150","00","ACSSF","0032423",,,,,"06","037",,,,"575402","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33474
"060375755001","15000US060375755001","Block Group 1, Census Tract 5755, Los Angeles County, California","Block Group 1, Census Tract 5755, Los Angeles County, California","CA","150","00","ACSSF","0032424",,,,,"06","037",,,,"575500","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"060375758011","15000US060375758011","Block Group 1, Census Tract 5758.01, Los Angeles County, California","Block Group 1, Census Tract 5758.01, Los Angeles County, California","CA","150","00","ACSSF","0032425",,,,,"06","037",,,,"575801","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39153
"060375758012","15000US060375758012","Block Group 2, Census Tract 5758.01, Los Angeles County, California","Block Group 2, Census Tract 5758.01, Los Angeles County, California","CA","150","00","ACSSF","0032426",,,,,"06","037",,,,"575801","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38985
"060375758021","15000US060375758021","Block Group 1, Census Tract 5758.02, Los Angeles County, California","Block Group 1, Census Tract 5758.02, Los Angeles County, California","CA","150","00","ACSSF","0032427",,,,,"06","037",,,,"575802","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44222
"060375758022","15000US060375758022","Block Group 2, Census Tract 5758.02, Los Angeles County, California","Block Group 2, Census Tract 5758.02, Los Angeles County, California","CA","150","00","ACSSF","0032428",,,,,"06","037",,,,"575802","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31797
"060375758031","15000US060375758031","Block Group 1, Census Tract 5758.03, Los Angeles County, California","Block Group 1, Census Tract 5758.03, Los Angeles County, California","CA","150","00","ACSSF","0032429",,,,,"06","037",,,,"575803","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25231
"060375758032","15000US060375758032","Block Group 2, Census Tract 5758.03, Los Angeles County, California","Block Group 2, Census Tract 5758.03, Los Angeles County, California","CA","150","00","ACSSF","0032430",,,,,"06","037",,,,"575803","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40987
"060375759011","15000US060375759011","Block Group 1, Census Tract 5759.01, Los Angeles County, California","Block Group 1, Census Tract 5759.01, Los Angeles County, California","CA","150","00","ACSSF","0032431",,,,,"06","037",,,,"575901","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57659
"060375759012","15000US060375759012","Block Group 2, Census Tract 5759.01, Los Angeles County, California","Block Group 2, Census Tract 5759.01, Los Angeles County, California","CA","150","00","ACSSF","0032432",,,,,"06","037",,,,"575901","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47159
"060375759013","15000US060375759013","Block Group 3, Census Tract 5759.01, Los Angeles County, California","Block Group 3, Census Tract 5759.01, Los Angeles County, California","CA","150","00","ACSSF","0032433",,,,,"06","037",,,,"575901","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36767
"060375759014","15000US060375759014","Block Group 4, Census Tract 5759.01, Los Angeles County, California","Block Group 4, Census Tract 5759.01, Los Angeles County, California","CA","150","00","ACSSF","0032434",,,,,"06","037",,,,"575901","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49977
"060375759021","15000US060375759021","Block Group 1, Census Tract 5759.02, Los Angeles County, California","Block Group 1, Census Tract 5759.02, Los Angeles County, California","CA","150","00","ACSSF","0032435",,,,,"06","037",,,,"575902","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53939
"060375759022","15000US060375759022","Block Group 2, Census Tract 5759.02, Los Angeles County, California","Block Group 2, Census Tract 5759.02, Los Angeles County, California","CA","150","00","ACSSF","0032436",,,,,"06","037",,,,"575902","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36876
"060375759023","15000US060375759023","Block Group 3, Census Tract 5759.02, Los Angeles County, California","Block Group 3, Census Tract 5759.02, Los Angeles County, California","CA","150","00","ACSSF","0032437",,,,,"06","037",,,,"575902","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40156
"060375760011","15000US060375760011","Block Group 1, Census Tract 5760.01, Los Angeles County, California","Block Group 1, Census Tract 5760.01, Los Angeles County, California","CA","150","00","ACSSF","0032438",,,,,"06","037",,,,"576001","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107783
"060375760012","15000US060375760012","Block Group 2, Census Tract 5760.01, Los Angeles County, California","Block Group 2, Census Tract 5760.01, Los Angeles County, California","CA","150","00","ACSSF","0032439",,,,,"06","037",,,,"576001","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87260
"060375760013","15000US060375760013","Block Group 3, Census Tract 5760.01, Los Angeles County, California","Block Group 3, Census Tract 5760.01, Los Angeles County, California","CA","150","00","ACSSF","0032440",,,,,"06","037",,,,"576001","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41294
"060375762001","15000US060375762001","Block Group 1, Census Tract 5762, Los Angeles County, California","Block Group 1, Census Tract 5762, Los Angeles County, California","CA","150","00","ACSSF","0032441",,,,,"06","037",,,,"576200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35521
"060375762002","15000US060375762002","Block Group 2, Census Tract 5762, Los Angeles County, California","Block Group 2, Census Tract 5762, Los Angeles County, California","CA","150","00","ACSSF","0032442",,,,,"06","037",,,,"576200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61928
"060375762003","15000US060375762003","Block Group 3, Census Tract 5762, Los Angeles County, California","Block Group 3, Census Tract 5762, Los Angeles County, California","CA","150","00","ACSSF","0032443",,,,,"06","037",,,,"576200","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53410
"060375762004","15000US060375762004","Block Group 4, Census Tract 5762, Los Angeles County, California","Block Group 4, Census Tract 5762, Los Angeles County, California","CA","150","00","ACSSF","0032444",,,,,"06","037",,,,"576200","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32823
"060375762005","15000US060375762005","Block Group 5, Census Tract 5762, Los Angeles County, California","Block Group 5, Census Tract 5762, Los Angeles County, California","CA","150","00","ACSSF","0032445",,,,,"06","037",,,,"576200","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65238
"060375763011","15000US060375763011","Block Group 1, Census Tract 5763.01, Los Angeles County, California","Block Group 1, Census Tract 5763.01, Los Angeles County, California","CA","150","00","ACSSF","0032446",,,,,"06","037",,,,"576301","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38985
"060375763012","15000US060375763012","Block Group 2, Census Tract 5763.01, Los Angeles County, California","Block Group 2, Census Tract 5763.01, Los Angeles County, California","CA","150","00","ACSSF","0032447",,,,,"06","037",,,,"576301","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50068
"060375763013","15000US060375763013","Block Group 3, Census Tract 5763.01, Los Angeles County, California","Block Group 3, Census Tract 5763.01, Los Angeles County, California","CA","150","00","ACSSF","0032448",,,,,"06","037",,,,"576301","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39034
"060375763014","15000US060375763014","Block Group 4, Census Tract 5763.01, Los Angeles County, California","Block Group 4, Census Tract 5763.01, Los Angeles County, California","CA","150","00","ACSSF","0032449",,,,,"06","037",,,,"576301","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24958
"060375763021","15000US060375763021","Block Group 1, Census Tract 5763.02, Los Angeles County, California","Block Group 1, Census Tract 5763.02, Los Angeles County, California","CA","150","00","ACSSF","0032450",,,,,"06","037",,,,"576302","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27008
"060375763022","15000US060375763022","Block Group 2, Census Tract 5763.02, Los Angeles County, California","Block Group 2, Census Tract 5763.02, Los Angeles County, California","CA","150","00","ACSSF","0032451",,,,,"06","037",,,,"576302","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36030
"060375763023","15000US060375763023","Block Group 3, Census Tract 5763.02, Los Angeles County, California","Block Group 3, Census Tract 5763.02, Los Angeles County, California","CA","150","00","ACSSF","0032452",,,,,"06","037",,,,"576302","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31073
"060375764011","15000US060375764011","Block Group 1, Census Tract 5764.01, Los Angeles County, California","Block Group 1, Census Tract 5764.01, Los Angeles County, California","CA","150","00","ACSSF","0032453",,,,,"06","037",,,,"576401","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34347
"060375764012","15000US060375764012","Block Group 2, Census Tract 5764.01, Los Angeles County, California","Block Group 2, Census Tract 5764.01, Los Angeles County, California","CA","150","00","ACSSF","0032454",,,,,"06","037",,,,"576401","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37681
"060375764021","15000US060375764021","Block Group 1, Census Tract 5764.02, Los Angeles County, California","Block Group 1, Census Tract 5764.02, Los Angeles County, California","CA","150","00","ACSSF","0032455",,,,,"06","037",,,,"576402","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32840
"060375764022","15000US060375764022","Block Group 2, Census Tract 5764.02, Los Angeles County, California","Block Group 2, Census Tract 5764.02, Los Angeles County, California","CA","150","00","ACSSF","0032456",,,,,"06","037",,,,"576402","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32081
"060375764031","15000US060375764031","Block Group 1, Census Tract 5764.03, Los Angeles County, California","Block Group 1, Census Tract 5764.03, Los Angeles County, California","CA","150","00","ACSSF","0032457",,,,,"06","037",,,,"576403","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38962
"060375764032","15000US060375764032","Block Group 2, Census Tract 5764.03, Los Angeles County, California","Block Group 2, Census Tract 5764.03, Los Angeles County, California","CA","150","00","ACSSF","0032458",,,,,"06","037",,,,"576403","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55585
"060375765011","15000US060375765011","Block Group 1, Census Tract 5765.01, Los Angeles County, California","Block Group 1, Census Tract 5765.01, Los Angeles County, California","CA","150","00","ACSSF","0032459",,,,,"06","037",,,,"576501","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35212
"060375765012","15000US060375765012","Block Group 2, Census Tract 5765.01, Los Angeles County, California","Block Group 2, Census Tract 5765.01, Los Angeles County, California","CA","150","00","ACSSF","0032460",,,,,"06","037",,,,"576501","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57141
"060375765021","15000US060375765021","Block Group 1, Census Tract 5765.02, Los Angeles County, California","Block Group 1, Census Tract 5765.02, Los Angeles County, California","CA","150","00","ACSSF","0032461",,,,,"06","037",,,,"576502","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55836
"060375765022","15000US060375765022","Block Group 2, Census Tract 5765.02, Los Angeles County, California","Block Group 2, Census Tract 5765.02, Los Angeles County, California","CA","150","00","ACSSF","0032462",,,,,"06","037",,,,"576502","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42082
"060375765023","15000US060375765023","Block Group 3, Census Tract 5765.02, Los Angeles County, California","Block Group 3, Census Tract 5765.02, Los Angeles County, California","CA","150","00","ACSSF","0032463",,,,,"06","037",,,,"576502","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39438
"060375765031","15000US060375765031","Block Group 1, Census Tract 5765.03, Los Angeles County, California","Block Group 1, Census Tract 5765.03, Los Angeles County, California","CA","150","00","ACSSF","0032464",,,,,"06","037",,,,"576503","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38009
"060375765032","15000US060375765032","Block Group 2, Census Tract 5765.03, Los Angeles County, California","Block Group 2, Census Tract 5765.03, Los Angeles County, California","CA","150","00","ACSSF","0032465",,,,,"06","037",,,,"576503","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48725
"060375766011","15000US060375766011","Block Group 1, Census Tract 5766.01, Los Angeles County, California","Block Group 1, Census Tract 5766.01, Los Angeles County, California","CA","150","00","ACSSF","0032466",,,,,"06","037",,,,"576601","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64352
"060375766012","15000US060375766012","Block Group 2, Census Tract 5766.01, Los Angeles County, California","Block Group 2, Census Tract 5766.01, Los Angeles County, California","CA","150","00","ACSSF","0032467",,,,,"06","037",,,,"576601","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45997
"060375766013","15000US060375766013","Block Group 3, Census Tract 5766.01, Los Angeles County, California","Block Group 3, Census Tract 5766.01, Los Angeles County, California","CA","150","00","ACSSF","0032468",,,,,"06","037",,,,"576601","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49943
"060375766020","15000US060375766020","Block Group 0, Census Tract 5766.02, Los Angeles County, California","Block Group 0, Census Tract 5766.02, Los Angeles County, California","CA","150","00","ACSSF","0032469",,,,,"06","037",,,,"576602","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"060375766021","15000US060375766021","Block Group 1, Census Tract 5766.02, Los Angeles County, California","Block Group 1, Census Tract 5766.02, Los Angeles County, California","CA","150","00","ACSSF","0032470",,,,,"06","037",,,,"576602","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93499
"060375766022","15000US060375766022","Block Group 2, Census Tract 5766.02, Los Angeles County, California","Block Group 2, Census Tract 5766.02, Los Angeles County, California","CA","150","00","ACSSF","0032471",,,,,"06","037",,,,"576602","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63731
"060375766023","15000US060375766023","Block Group 3, Census Tract 5766.02, Los Angeles County, California","Block Group 3, Census Tract 5766.02, Los Angeles County, California","CA","150","00","ACSSF","0032472",,,,,"06","037",,,,"576602","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60145
"060375766024","15000US060375766024","Block Group 4, Census Tract 5766.02, Los Angeles County, California","Block Group 4, Census Tract 5766.02, Los Angeles County, California","CA","150","00","ACSSF","0032473",,,,,"06","037",,,,"576602","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40529
"060375767001","15000US060375767001","Block Group 1, Census Tract 5767, Los Angeles County, California","Block Group 1, Census Tract 5767, Los Angeles County, California","CA","150","00","ACSSF","0032474",,,,,"06","037",,,,"576700","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77913
"060375767002","15000US060375767002","Block Group 2, Census Tract 5767, Los Angeles County, California","Block Group 2, Census Tract 5767, Los Angeles County, California","CA","150","00","ACSSF","0032475",,,,,"06","037",,,,"576700","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102168
"060375767003","15000US060375767003","Block Group 3, Census Tract 5767, Los Angeles County, California","Block Group 3, Census Tract 5767, Los Angeles County, California","CA","150","00","ACSSF","0032476",,,,,"06","037",,,,"576700","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79107
"060375768011","15000US060375768011","Block Group 1, Census Tract 5768.01, Los Angeles County, California","Block Group 1, Census Tract 5768.01, Los Angeles County, California","CA","150","00","ACSSF","0032477",,,,,"06","037",,,,"576801","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63734
"060375768012","15000US060375768012","Block Group 2, Census Tract 5768.01, Los Angeles County, California","Block Group 2, Census Tract 5768.01, Los Angeles County, California","CA","150","00","ACSSF","0032478",,,,,"06","037",,,,"576801","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48196
"060375768013","15000US060375768013","Block Group 3, Census Tract 5768.01, Los Angeles County, California","Block Group 3, Census Tract 5768.01, Los Angeles County, California","CA","150","00","ACSSF","0032479",,,,,"06","037",,,,"576801","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40131
"060375768021","15000US060375768021","Block Group 1, Census Tract 5768.02, Los Angeles County, California","Block Group 1, Census Tract 5768.02, Los Angeles County, California","CA","150","00","ACSSF","0032480",,,,,"06","037",,,,"576802","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67154
"060375768022","15000US060375768022","Block Group 2, Census Tract 5768.02, Los Angeles County, California","Block Group 2, Census Tract 5768.02, Los Angeles County, California","CA","150","00","ACSSF","0032481",,,,,"06","037",,,,"576802","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61872
"060375769011","15000US060375769011","Block Group 1, Census Tract 5769.01, Los Angeles County, California","Block Group 1, Census Tract 5769.01, Los Angeles County, California","CA","150","00","ACSSF","0032482",,,,,"06","037",,,,"576901","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45044
"060375769012","15000US060375769012","Block Group 2, Census Tract 5769.01, Los Angeles County, California","Block Group 2, Census Tract 5769.01, Los Angeles County, California","CA","150","00","ACSSF","0032483",,,,,"06","037",,,,"576901","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47055
"060375769013","15000US060375769013","Block Group 3, Census Tract 5769.01, Los Angeles County, California","Block Group 3, Census Tract 5769.01, Los Angeles County, California","CA","150","00","ACSSF","0032484",,,,,"06","037",,,,"576901","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35806
"060375769031","15000US060375769031","Block Group 1, Census Tract 5769.03, Los Angeles County, California","Block Group 1, Census Tract 5769.03, Los Angeles County, California","CA","150","00","ACSSF","0032485",,,,,"06","037",,,,"576903","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43199
"060375769032","15000US060375769032","Block Group 2, Census Tract 5769.03, Los Angeles County, California","Block Group 2, Census Tract 5769.03, Los Angeles County, California","CA","150","00","ACSSF","0032486",,,,,"06","037",,,,"576903","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52139
"060375769041","15000US060375769041","Block Group 1, Census Tract 5769.04, Los Angeles County, California","Block Group 1, Census Tract 5769.04, Los Angeles County, California","CA","150","00","ACSSF","0032487",,,,,"06","037",,,,"576904","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46833
"060375769042","15000US060375769042","Block Group 2, Census Tract 5769.04, Los Angeles County, California","Block Group 2, Census Tract 5769.04, Los Angeles County, California","CA","150","00","ACSSF","0032488",,,,,"06","037",,,,"576904","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28022
