Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A00001_001,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,SE_A10010_001,SE_A10010_002,SE_A10010_003,SE_A10010_004,SE_A10010_005,SE_A10010_006,SE_A10010_007,SE_A10010_008,SE_A10010_009,SE_A10010_010,SE_A03001B_001,SE_A03001B_002,SE_A03001B_003,SE_A03001B_004,SE_A03001B_005,SE_A03001B_006,SE_A03001B_007,SE_A03001B_008,SE_A03001B_009,SE_A03001B_010
"06037109300","Census Tract 1093, Los Angeles County, California","ACSSF","ca","140","00","0004274",,,,,"06","037",,,"109300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037109300","Census Tract 1093",,,,2846,2846,1564,79,6,451,0,437,309,927,573,15,0,150,0,118,71,380,351,100,58,0,0,20,0,11,11,44,36
"06037109400","Census Tract 1094, Los Angeles County, California","ACSSF","ca","140","00","0004275",,,,,"06","037",,,"109400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037109400","Census Tract 1094",,,,4285,4285,1205,16,48,79,279,2236,422,1126,443,0,25,24,26,525,83,838,230,332,47,0,25,9,0,175,76,47,276
"06037109500","Census Tract 1095, Los Angeles County, California","ACSSF","ca","140","00","0004276",,,,,"06","037",,,"109500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037109500","Census Tract 1095",,,,4238,4238,1499,3,54,203,0,2090,389,1011,480,0,39,48,0,364,80,932,31,331,192,0,26,0,0,83,30,0,331
"06037109601","Census Tract 1096.01, Los Angeles County, California","ACSSF","ca","140","00","0004277",,,,,"06","037",,,"109601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037109601","Census Tract 1096.01",,,,4849,4849,2106,33,36,477,0,1667,530,1348,694,18,12,135,0,385,104,777,380,158,83,0,0,30,0,35,10,13,105
"06037109603","Census Tract 1096.03, Los Angeles County, California","ACSSF","ca","140","00","0004278",,,,,"06","037",,,"109603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037109603","Census Tract 1096.03",,,,4235,4235,1044,67,51,811,0,2073,189,1274,455,46,10,179,0,539,45,785,264,502,136,19,0,48,0,276,23,100,335
"06037109604","Census Tract 1096.04, Los Angeles County, California","ACSSF","ca","140","00","0004279",,,,,"06","037",,,"109604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037109604","Census Tract 1096.04",,,,2812,2812,1099,68,47,313,1,1020,264,885,404,33,16,127,1,251,53,605,158,210,68,17,0,42,0,64,19,42,129
"06037109700","Census Tract 1097, Los Angeles County, California","ACSSF","ca","140","00","0004280",,,,,"06","037",,,"109700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037109700","Census Tract 1097",,,,4496,4496,2525,232,10,738,0,474,517,1376,791,45,10,164,0,147,219,486,593,345,104,36,0,64,0,31,110,37,139
"06037109800","Census Tract 1098, Los Angeles County, California","ACSSF","ca","140","00","0004281",,,,,"06","037",,,"109800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037109800","Census Tract 1098",,,,4766,4766,2177,25,10,651,0,1104,799,1457,747,12,0,256,0,243,199,686,503,428,148,0,0,113,0,120,47,94,221
"06037111100","Census Tract 1111, Los Angeles County, California","ACSSF","ca","140","00","0004282",,,,,"06","037",,,"111100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037111100","Census Tract 1111",,,,3058,3058,1397,85,60,645,0,533,338,949,481,43,15,192,0,142,76,343,345,326,119,23,4,95,0,49,36,69,113
"06037111201","Census Tract 1112.01, Los Angeles County, California","ACSSF","ca","140","00","0004283",,,,,"06","037",,,"111201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037111201","Census Tract 1112.01",,,,3462,3462,1930,11,24,421,0,574,502,1036,652,9,4,168,0,115,88,375,489,137,118,0,0,7,0,12,0,53,77
"06037111202","Census Tract 1112.02, Los Angeles County, California","ACSSF","ca","140","00","0004284",,,,,"06","037",,,"111202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037111202","Census Tract 1112.02",,,,5749,5749,2915,191,38,1294,0,165,1146,1879,989,26,13,403,0,159,289,595,798,713,281,10,6,217,0,32,167,234,262
"06037111204","Census Tract 1112.04, Los Angeles County, California","ACSSF","ca","140","00","0004285",,,,,"06","037",,,"111204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037111204","Census Tract 1112.04",,,,5614,5614,2967,221,54,1393,0,278,701,1831,1056,77,33,436,0,78,151,232,991,209,105,0,0,12,0,7,85,80,32
"06037111205","Census Tract 1112.05, Los Angeles County, California","ACSSF","ca","140","00","0004286",,,,,"06","037",,,"111205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037111205","Census Tract 1112.05",,,,3761,3761,1720,96,0,1214,0,497,234,1294,652,8,0,390,0,163,81,301,530,645,355,0,0,130,0,115,45,291,191
"06037111206","Census Tract 1112.06, Los Angeles County, California","ACSSF","ca","140","00","0004287",,,,,"06","037",,,"111206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037111206","Census Tract 1112.06",,,,4361,4361,2651,166,0,750,0,349,445,1425,915,38,0,248,0,68,156,195,815,97,15,0,0,15,0,0,67,15,0
"06037111302","Census Tract 1113.02, Los Angeles County, California","ACSSF","ca","140","00","0004288",,,,,"06","037",,,"111302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037111302","Census Tract 1113.02",,,,4895,4895,2441,369,7,1029,5,544,500,1756,985,84,0,334,0,200,153,432,877,911,387,67,0,170,0,184,103,325,320
"06037111303","Census Tract 1113.03, Los Angeles County, California","ACSSF","ca","140","00","0004289",,,,,"06","037",,,"111303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037111303","Census Tract 1113.03",,,,4975,4975,2936,92,6,891,0,380,670,1441,985,19,0,241,0,73,123,280,898,509,309,0,0,90,0,0,110,265,141
"06037111304","Census Tract 1113.04, Los Angeles County, California","ACSSF","ca","140","00","0004290",,,,,"06","037",,,"111304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037111304","Census Tract 1113.04",,,,2987,2987,529,276,0,733,0,694,755,1332,361,185,0,282,0,253,251,433,349,1290,349,185,0,252,0,253,251,349,421
"06037111401","Census Tract 1114.01, Los Angeles County, California","ACSSF","ca","140","00","0004291",,,,,"06","037",,,"111401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037111401","Census Tract 1114.01",,,,2265,2265,1418,0,91,480,0,167,109,679,423,0,0,109,0,82,65,295,275,210,118,0,0,15,0,28,49,70,125
"06037111402","Census Tract 1114.02, Los Angeles County, California","ACSSF","ca","140","00","0004292",,,,,"06","037",,,"111402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037111402","Census Tract 1114.02",,,,6294,6294,3762,125,19,925,0,1276,187,2166,1337,0,0,465,0,331,33,768,900,1748,1079,0,0,392,0,244,33,649,674
"06037113101","Census Tract 1131.01, Los Angeles County, California","ACSSF","ca","140","00","0004293",,,,,"06","037",,,"113101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113101","Census Tract 1131.01",,,,3580,3580,2512,200,0,547,0,168,153,1152,837,25,0,152,0,75,63,214,708,140,107,11,0,22,0,0,0,68,39
"06037113102","Census Tract 1131.02, Los Angeles County, California","ACSSF","ca","140","00","0004294",,,,,"06","037",,,"113102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113102","Census Tract 1131.02",,,,2717,2717,2005,28,0,388,0,107,189,954,744,6,0,140,0,5,59,143,626,62,62,0,0,0,0,0,0,53,9
"06037113211","Census Tract 1132.11, Los Angeles County, California","ACSSF","ca","140","00","0004295",,,,,"06","037",,,"113211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113211","Census Tract 1132.11",,,,4121,4121,2671,333,9,668,0,327,113,1607,1107,107,9,245,0,81,58,156,1032,428,228,91,0,63,0,0,46,210,18
"06037113212","Census Tract 1132.12, Los Angeles County, California","ACSSF","ca","140","00","0004296",,,,,"06","037",,,"113212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113212","Census Tract 1132.12",,,,3163,3163,1088,118,44,842,0,599,472,945,492,56,33,147,0,155,62,270,456,405,178,43,33,67,0,53,31,178,117
"06037113213","Census Tract 1132.13, Los Angeles County, California","ACSSF","ca","140","00","0004297",,,,,"06","037",,,"113213",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113213","Census Tract 1132.13",,,,5176,5176,2331,180,9,754,0,1143,759,1712,931,84,5,246,0,303,143,519,784,577,251,42,5,86,0,153,40,168,241
"06037113231","Census Tract 1132.31, Los Angeles County, California","ACSSF","ca","140","00","0004298",,,,,"06","037",,,"113231",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113231","Census Tract 1132.31",,,,2230,2230,1458,53,0,232,0,53,434,833,565,26,0,106,0,32,104,69,551,133,54,26,0,8,0,18,27,54,26
"06037113232","Census Tract 1132.32, Los Angeles County, California","ACSSF","ca","140","00","0004299",,,,,"06","037",,,"113232",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113232","Census Tract 1132.32",,,,4973,4973,3276,211,0,578,0,381,527,1500,1115,65,0,209,0,84,27,311,895,307,296,11,0,0,0,0,0,205,91
"06037113234","Census Tract 1132.34, Los Angeles County, California","ACSSF","ca","140","00","0004300",,,,,"06","037",,,"113234",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113234","Census Tract 1132.34",,,,5371,5371,1849,274,264,867,0,1892,225,1599,693,85,28,256,0,412,125,711,554,902,283,85,28,136,0,331,39,167,514
"06037113235","Census Tract 1132.35, Los Angeles County, California","ACSSF","ca","140","00","0004301",,,,,"06","037",,,"113235",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113235","Census Tract 1132.35",,,,1680,1680,981,139,13,60,0,234,253,646,487,38,0,16,0,36,69,71,481,205,145,22,0,0,0,8,30,145,8
"06037113237","Census Tract 1132.37, Los Angeles County, California","ACSSF","ca","140","00","0004302",,,,,"06","037",,,"113237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113237","Census Tract 1132.37",,,,5130,5130,2328,692,17,1092,0,421,580,1595,794,223,0,325,0,114,139,365,731,507,267,127,0,13,0,47,53,239,110
"06037113238","Census Tract 1132.38, Los Angeles County, California","ACSSF","ca","140","00","0004303",,,,,"06","037",,,"113238",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113238","Census Tract 1132.38",,,,4165,4165,1834,261,31,1078,0,491,470,1451,803,72,11,345,0,153,67,597,383,1095,580,54,0,286,0,137,38,260,457
"06037113239","Census Tract 1132.39, Los Angeles County, California","ACSSF","ca","140","00","0004304",,,,,"06","037",,,"113239",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113239","Census Tract 1132.39",,,,2354,2354,492,765,13,242,11,831,0,896,334,252,0,115,0,195,0,252,277,596,191,164,0,46,0,195,0,134,252
"06037113301","Census Tract 1133.01, Los Angeles County, California","ACSSF","ca","140","00","0004305",,,,,"06","037",,,"113301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113301","Census Tract 1133.01",,,,4293,4293,2549,235,12,947,56,180,314,1525,1012,35,12,292,0,88,86,249,937,808,539,35,12,95,0,69,58,499,167
"06037113303","Census Tract 1133.03, Los Angeles County, California","ACSSF","ca","140","00","0004306",,,,,"06","037",,,"113303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113303","Census Tract 1133.03",,,,3899,3899,2451,106,40,557,0,419,326,1284,892,21,10,186,0,144,31,278,777,223,111,21,10,23,0,58,0,100,79
"06037113322","Census Tract 1133.22, Los Angeles County, California","ACSSF","ca","140","00","0004307",,,,,"06","037",,,"113322",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113322","Census Tract 1133.22",,,,4405,4405,2589,595,52,474,0,354,341,1530,1001,172,0,166,0,99,92,276,884,391,130,158,0,29,0,35,39,104,74
"06037113323","Census Tract 1133.23, Los Angeles County, California","ACSSF","ca","140","00","0004308",,,,,"06","037",,,"113323",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113323","Census Tract 1133.23",,,,3884,3884,1319,207,0,557,47,1221,533,1506,599,96,0,217,0,459,135,693,471,1060,394,96,0,85,0,442,43,345,534
"06037113324","Census Tract 1133.24, Los Angeles County, California","ACSSF","ca","140","00","0004309",,,,,"06","037",,,"113324",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113324","Census Tract 1133.24",,,,2931,2931,998,342,0,360,0,270,961,989,537,136,0,161,0,136,19,428,264,878,440,122,0,161,0,136,19,190,405
"06037113423","Census Tract 1134.23, Los Angeles County, California","ACSSF","ca","140","00","0004310",,,,,"06","037",,,"113423",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113423","Census Tract 1134.23",,,,3259,3259,909,87,4,365,0,1359,535,878,372,21,4,186,0,281,14,368,310,281,78,21,0,26,0,156,0,69,165
"06037113424","Census Tract 1134.24, Los Angeles County, California","ACSSF","ca","140","00","0004311",,,,,"06","037",,,"113424",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113424","Census Tract 1134.24",,,,3256,3256,1134,96,33,508,0,1062,423,1017,407,38,0,131,0,314,127,436,353,301,120,23,0,60,0,70,28,92,126
"06037113425","Census Tract 1134.25, Los Angeles County, California","ACSSF","ca","140","00","0004312",,,,,"06","037",,,"113425",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113425","Census Tract 1134.25",,,,4561,4561,1369,305,0,326,0,2362,199,1373,464,184,0,77,0,545,103,728,314,1309,403,184,0,77,0,542,103,253,728
"06037113426","Census Tract 1134.26, Los Angeles County, California","ACSSF","ca","140","00","0004313",,,,,"06","037",,,"113426",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113426","Census Tract 1134.26",,,,2412,2412,796,3,0,467,26,850,270,737,314,0,0,118,11,228,66,324,266,366,124,0,0,65,11,129,37,107,165
"06037113427","Census Tract 1134.27, Los Angeles County, California","ACSSF","ca","140","00","0004314",,,,,"06","037",,,"113427",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113427","Census Tract 1134.27",,,,2156,2156,668,187,0,473,0,650,178,957,430,129,0,158,0,188,52,313,334,665,331,67,0,75,0,169,23,280,220
"06037113428","Census Tract 1134.28, Los Angeles County, California","ACSSF","ca","140","00","0004315",,,,,"06","037",,,"113428",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113428","Census Tract 1134.28",,,,4026,4026,2350,138,0,489,0,787,262,1083,567,74,0,209,0,153,80,361,424,164,60,0,0,66,0,38,0,60,38
"06037115101","Census Tract 1151.01, Los Angeles County, California","ACSSF","ca","140","00","0004316",,,,,"06","037",,,"115101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115101","Census Tract 1151.01",,,,5031,5031,2810,47,22,678,0,814,660,1844,1212,20,22,206,0,162,222,294,1167,220,127,0,0,8,0,34,51,127,60
"06037115103","Census Tract 1151.03, Los Angeles County, California","ACSSF","ca","140","00","0004317",,,,,"06","037",,,"115103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115103","Census Tract 1151.03",,,,3037,3037,1645,470,8,504,5,123,282,5,0,0,0,0,0,5,0,5,0,5,0,0,0,0,0,5,0,0,5
"06037115104","Census Tract 1151.04, Los Angeles County, California","ACSSF","ca","140","00","0004318",,,,,"06","037",,,"115104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115104","Census Tract 1151.04",,,,4509,4509,1778,799,80,1031,10,614,197,2026,905,346,25,398,10,218,124,447,752,1436,534,335,0,276,10,157,124,393,376
"06037115202","Census Tract 1152.02, Los Angeles County, California","ACSSF","ca","140","00","0004319",,,,,"06","037",,,"115202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115202","Census Tract 1152.02",,,,5975,5975,2074,367,16,1012,74,1941,491,2005,804,125,4,318,34,582,138,804,620,1139,374,46,0,147,34,449,89,280,567
"06037115203","Census Tract 1152.03, Los Angeles County, California","ACSSF","ca","140","00","0004320",,,,,"06","037",,,"115203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115203","Census Tract 1152.03",,,,2101,2101,1043,29,31,203,0,592,203,1069,623,29,31,115,0,190,81,381,513,836,520,29,31,66,0,190,0,410,300
"06037115204","Census Tract 1152.04, Los Angeles County, California","ACSSF","ca","140","00","0004321",,,,,"06","037",,,"115204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115204","Census Tract 1152.04",,,,3957,3957,1783,576,0,677,0,355,566,1604,844,321,0,191,0,138,110,282,775,1079,546,321,0,64,0,102,46,500,159
"06037115301","Census Tract 1153.01, Los Angeles County, California","ACSSF","ca","140","00","0004322",,,,,"06","037",,,"115301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115301","Census Tract 1153.01",,,,4677,4677,2209,107,0,1461,0,533,367,1635,911,47,0,436,0,212,29,281,808,812,341,39,0,298,0,105,29,285,133
"06037115302","Census Tract 1153.02, Los Angeles County, California","ACSSF","ca","140","00","0004323",,,,,"06","037",,,"115302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115302","Census Tract 1153.02",,,,3645,3645,961,125,124,448,0,1762,225,1083,278,39,21,160,0,486,99,731,165,726,149,39,21,28,0,390,99,64,595
"06037115401","Census Tract 1154.01, Los Angeles County, California","ACSSF","ca","140","00","0004324",,,,,"06","037",,,"115401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115401","Census Tract 1154.01",,,,6186,6186,2691,316,0,1005,0,1869,305,1926,917,137,0,314,0,548,10,736,729,1238,533,113,0,123,0,469,0,383,619
"06037115403","Census Tract 1154.03, Los Angeles County, California","ACSSF","ca","140","00","0004325",,,,,"06","037",,,"115403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115403","Census Tract 1154.03",,,,3373,3373,598,173,0,491,0,1642,469,1022,235,79,0,140,0,431,137,616,154,755,162,58,0,49,0,409,77,100,515
"06037115404","Census Tract 1154.04, Los Angeles County, California","ACSSF","ca","140","00","0004326",,,,,"06","037",,,"115404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115404","Census Tract 1154.04",,,,2796,2796,934,207,0,560,0,774,321,800,322,49,0,155,0,192,82,308,235,419,211,13,0,66,0,76,53,153,134
"06037117101","Census Tract 1171.01, Los Angeles County, California","ACSSF","ca","140","00","0004327",,,,,"06","037",,,"117101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117101","Census Tract 1171.01",,,,5130,5130,1687,509,0,1251,0,1250,433,1453,569,134,0,380,0,262,108,625,306,495,148,51,0,60,0,192,44,41,343
"06037117102","Census Tract 1171.02, Los Angeles County, California","ACSSF","ca","140","00","0004328",,,,,"06","037",,,"117102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117102","Census Tract 1171.02",,,,2661,2661,1468,68,0,352,0,630,143,815,474,21,0,94,0,160,66,460,229,191,135,11,0,0,0,40,5,48,127
"06037117201","Census Tract 1172.01, Los Angeles County, California","ACSSF","ca","140","00","0004329",,,,,"06","037",,,"117201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117201","Census Tract 1172.01",,,,4608,4608,1533,79,24,619,0,1965,388,1190,423,32,10,198,0,421,106,697,190,817,226,14,0,160,0,341,76,75,515
"06037117202","Census Tract 1172.02, Los Angeles County, California","ACSSF","ca","140","00","0004330",,,,,"06","037",,,"117202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117202","Census Tract 1172.02",,,,2840,2840,1255,128,13,552,0,371,521,929,505,44,2,165,0,76,137,291,376,271,149,33,0,44,0,14,31,98,65
"06037117301","Census Tract 1173.01, Los Angeles County, California","ACSSF","ca","140","00","0004331",,,,,"06","037",,,"117301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117301","Census Tract 1173.01",,,,3732,3732,1785,115,0,701,0,709,422,1092,618,29,0,207,0,153,85,315,531,243,101,0,0,95,0,47,0,101,47
"06037117302","Census Tract 1173.02, Los Angeles County, California","ACSSF","ca","140","00","0004332",,,,,"06","037",,,"117302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117302","Census Tract 1173.02",,,,4746,4746,2456,537,0,1074,0,421,258,1557,943,142,0,307,0,80,85,299,816,345,174,74,0,8,0,60,29,164,99
"06037117303","Census Tract 1173.03, Los Angeles County, California","ACSSF","ca","140","00","0004333",,,,,"06","037",,,"117303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117303","Census Tract 1173.03",,,,4510,4510,1656,331,0,677,0,1338,508,1180,553,35,0,137,0,349,106,546,431,208,67,0,0,74,0,67,0,67,67
"06037117404","Census Tract 1174.04, Los Angeles County, California","ACSSF","ca","140","00","0004334",,,,,"06","037",,,"117404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117404","Census Tract 1174.04",,,,5466,5466,1829,368,111,632,0,1687,839,1375,645,80,27,175,0,312,136,553,552,325,133,0,0,42,0,140,10,117,166
"06037117405","Census Tract 1174.05, Los Angeles County, California","ACSSF","ca","140","00","0004335",,,,,"06","037",,,"117405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117405","Census Tract 1174.05",,,,3406,3406,769,88,0,29,0,2006,514,861,203,37,0,22,0,468,131,743,49,784,148,32,0,11,0,468,125,14,717
"06037117407","Census Tract 1174.07, Los Angeles County, California","ACSSF","ca","140","00","0004336",,,,,"06","037",,,"117407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117407","Census Tract 1174.07",,,,3702,3702,614,53,53,85,0,2672,225,1007,215,14,11,27,0,670,70,951,15,1002,210,14,11,27,0,670,70,15,946
"06037117408","Census Tract 1174.08, Los Angeles County, California","ACSSF","ca","140","00","0004337",,,,,"06","037",,,"117408",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117408","Census Tract 1174.08",,,,2592,2592,586,206,46,246,0,1348,160,716,194,13,5,72,0,396,36,550,76,615,168,9,5,25,0,382,26,50,526
"06037117510","Census Tract 1175.10, Los Angeles County, California","ACSSF","ca","140","00","0004338",,,,,"06","037",,,"117510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117510","Census Tract 1175.10",,,,3878,3878,1024,82,18,146,0,1883,725,1033,281,37,18,74,0,445,178,776,146,876,178,37,18,74,0,416,153,86,679
"06037117520","Census Tract 1175.20, Los Angeles County, California","ACSSF","ca","140","00","0004339",,,,,"06","037",,,"117520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117520","Census Tract 1175.20",,,,4322,4322,677,200,73,317,0,2782,273,1077,209,90,16,102,0,606,54,807,75,924,182,90,16,46,0,540,50,66,709
"06037117530","Census Tract 1175.30, Los Angeles County, California","ACSSF","ca","140","00","0004340",,,,,"06","037",,,"117530",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117530","Census Tract 1175.30",,,,6195,6195,1307,55,23,838,0,3503,469,1699,469,22,7,306,0,758,137,1153,188,1377,380,0,7,222,0,667,101,120,1005
"06037119001","Census Tract 1190.01, Los Angeles County, California","ACSSF","ca","140","00","0004341",,,,,"06","037",,,"119001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119001","Census Tract 1190.01",,,,4417,4417,2036,13,51,795,16,888,618,1012,456,0,9,216,6,206,119,678,106,189,84,0,0,31,0,41,33,22,144
"06037119003","Census Tract 1190.03, Los Angeles County, California","ACSSF","ca","140","00","0004342",,,,,"06","037",,,"119003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119003","Census Tract 1190.03",,,,4070,4070,2902,144,87,203,0,304,430,860,486,30,18,66,0,109,151,717,46,164,87,21,0,14,0,23,19,0,143
