Geo_FIPS,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_BTTR,Geo_BTBG,Geo_AREALAND,Geo_AREAWATR,SE_A00001_001,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A10063B_001,SE_A10063B_002,SE_A10063B_003,SE_A10063B_004,SE_A10063B_005,SE_A10063B_006,SE_A10063B_007,SE_A10056B_001,SE_A10056B_002,SE_A10056B_003,SE_A10056B_004,SE_A10056B_005,SE_A10056B_006,SE_A10056B_007,SE_A18001_001,SE_A18001_002,SE_A18001_003,SE_A18001_004,SE_A18001_005,SE_A18001_006,SE_A18001_007,SE_A18001_008,SE_A18001_009,SE_A18002_001,SE_A18002_002,SE_A18002_003,SE_A18002_004,SE_A18002_005,SE_A18002_006,SE_A18009_001,SE_A18003_001,SE_A10038_001,SE_A10038_002,SE_A10038_003,SE_A10038_004,SE_A10038_005,SE_A10038_006,SE_A10038_007,SE_A10038_008,SE_A10038_009,SE_A10039B_001,SE_A10039B_002,SE_A10039B_003,SE_A10039B_004,SE_A10039B_005,SE_A10039B_006,SE_A10039B_007,SE_A10039B_008,SE_A10039B_009,SE_A10039B_010,SE_A10039B_011,SE_A10039B_012,SE_A10039B_013,SE_A10039B_014,SE_A10039B_015,SE_A10039B_016,SE_A10039B_017,SE_A10039B_018,SE_A10039B_019,SE_A10039B_020,SE_A10039B_021,SE_A10039B_022,SE_A10039B_023,SE_A10014_001,SE_A10014_002,SE_A10014_003,SE_A18007_001,SE_A18007_002,SE_A18007_003,SE_A18007_004,SE_A18007_005,SE_A18007_006,SE_A18007_007
60376013024,"Block Group 4, Census Tract 6013.02, Los Angeles County, California","Block Group 4, Census Tract 6013.02, Los Angeles County, California",CA,150,0,ACSSF,32604,,,,,6,37,,,,601302,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376013024,,,315825,0,1909,1909,15655.15,0.121940719,,,,,,,,656,242,177,237,0,0,0,656,0,13,105,136,145,188,34,35,656,0,139,267,250,0,1128,41.5,656,0,13,105,136,333,34,35,0,,,,,,,,,,,,,,,,,,,,,,,,807,44,763,,,,,,,
60376013031,"Block Group 1, Census Tract 6013.03, Los Angeles County, California","Block Group 1, Census Tract 6013.03, Los Angeles County, California",CA,150,0,ACSSF,32605,,,,,6,37,,,,601303,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376013031,,,122986,0,1418,1418,29861.96,0.047485162,,,,,,,,430,225,78,73,54,0,0,411,94,39,40,76,105,27,30,0,430,0,152,103,124,51,933,33.90000153,430,94,39,40,76,132,30,0,19,,,,,,,,,,,,,,,,,,,,,,,,606,54,552,,,,,,,
60376013032,"Block Group 2, Census Tract 6013.03, Los Angeles County, California","Block Group 2, Census Tract 6013.03, Los Angeles County, California",CA,150,0,ACSSF,32606,,,,,6,37,,,,601303,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376013032,,,116734,0,1634,1634,36253.71,0.045071251,,,,,,,,541,403,96,42,0,0,0,541,0,7,11,82,137,155,149,0,541,10,291,99,141,0,1304,28.39999962,541,0,7,11,82,292,149,0,0,,,,,,,,,,,,,,,,,,,,,,,,574,9,565,,,,,,,
60376013033,"Block Group 3, Census Tract 6013.03, Los Angeles County, California","Block Group 3, Census Tract 6013.03, Los Angeles County, California",CA,150,0,ACSSF,32607,,,,,6,37,,,,601303,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376013033,,,198729,0,2064,2064,26899.62,0.076729699,,,,,,,,873,451,209,166,37,10,0,873,0,46,109,287,238,70,123,0,873,0,404,228,241,0,995,31.29999924,873,0,11,144,287,308,123,0,0,,,,,,,,,,,,,,,,,,,,,,,,907,24,883,,,,,,,
60376014011,"Block Group 1, Census Tract 6014.01, Los Angeles County, California","Block Group 1, Census Tract 6014.01, Los Angeles County, California",CA,150,0,ACSSF,32608,,,,,6,37,,,,601401,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376014011,,,212565,0,1795,1795,21871.09,0.082071809,,,,,,,,488,278,102,62,33,13,0,469,14,0,55,163,89,148,0,0,488,0,194,148,127,19,1007,33.70000076,488,14,0,55,163,237,0,0,19,,,,,,,,,,,,,,,,,,,,,,,,683,156,527,,,,,,,
60376014012,"Block Group 2, Census Tract 6014.01, Los Angeles County, California","Block Group 2, Census Tract 6014.01, Los Angeles County, California",CA,150,0,ACSSF,32609,,,,,6,37,,,,601401,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376014012,,,226174,0,1557,1557,17829.69,0.087326273,,,,,,,,244,105,60,79,0,0,0,240,0,0,0,99,77,57,7,0,244,0,66,128,46,4,1068,43.70000076,244,0,0,0,99,134,7,0,4,,,,,,,,,,,,,,,,,,,,,,,,396,0,396,,,,,,,
60376014013,"Block Group 3, Census Tract 6014.01, Los Angeles County, California","Block Group 3, Census Tract 6014.01, Los Angeles County, California",CA,150,0,ACSSF,32610,,,,,6,37,,,,601401,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376014013,,,1134361,0,1796,1796,4100.651,0.437979249,,,,,,,,216,114,51,26,0,25,0,191,0,12,11,95,20,30,23,0,216,22,82,20,67,25,967,28.20000076,216,0,12,11,95,50,23,0,25,,,,,,,,,,,,,,,,,,,,,,,,410,14,396,,,,,,,
60376014021,"Block Group 1, Census Tract 6014.02, Los Angeles County, California","Block Group 1, Census Tract 6014.02, Los Angeles County, California",CA,150,0,ACSSF,32611,,,,,6,37,,,,601402,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376014021,,,231159,0,1955,1955,21904.52,0.089250993,,,,,,,,223,45,108,47,0,23,0,215,0,10,0,101,75,29,0,0,223,10,16,49,140,8,994,50,223,0,0,10,101,104,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,557,38,519,,,,,,,
60376014022,"Block Group 2, Census Tract 6014.02, Los Angeles County, California","Block Group 2, Census Tract 6014.02, Los Angeles County, California",CA,150,0,ACSSF,32612,,,,,6,37,,,,601402,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376014022,,,228806,0,1054,1054,11930.84,0.088342494,,,,,,,,183,102,17,8,29,27,0,151,0,0,87,21,15,28,0,0,183,0,133,7,11,32,790,23.29999924,183,0,0,87,21,43,0,0,32,,,,,,,,,,,,,,,,,,,,,,,,363,7,356,,,,,,,
60376014023,"Block Group 3, Census Tract 6014.02, Los Angeles County, California","Block Group 3, Census Tract 6014.02, Los Angeles County, California",CA,150,0,ACSSF,32613,,,,,6,37,,,,601402,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376014023,,,310322,0,1096,1096,9147.359,0.119815999,,,,,,,,167,123,5,28,11,0,0,167,0,23,50,22,17,55,0,0,167,0,64,69,34,0,895,41.5,167,0,0,73,22,72,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,310,51,259,,,,,,,
60376014024,"Block Group 4, Census Tract 6014.02, Los Angeles County, California","Block Group 4, Census Tract 6014.02, Los Angeles County, California",CA,150,0,ACSSF,32614,,,,,6,37,,,,601402,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376014024,,,213014,0,381,381,4632.491,0.082245169,,,,,,,,63,44,0,0,19,0,0,56,0,0,8,35,0,13,0,0,63,0,33,23,0,7,957,22.89999962,63,0,0,8,35,13,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,118,0,118,,,,,,,
60376015011,"Block Group 1, Census Tract 6015.01, Los Angeles County, California","Block Group 1, Census Tract 6015.01, Los Angeles County, California",CA,150,0,ACSSF,32615,,,,,6,37,,,,601501,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376015011,,,242386,0,1137,1137,12149.28,0.093585762,,,,,,,,180,59,37,41,0,43,0,180,0,22,59,83,16,0,0,0,180,13,72,34,61,0,811,31.70000076,180,0,9,72,83,16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,322,0,322,,,,,,,
60376015012,"Block Group 2, Census Tract 6015.01, Los Angeles County, California","Block Group 2, Census Tract 6015.01, Los Angeles County, California",CA,150,0,ACSSF,32616,,,,,6,37,,,,601501,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376015012,,,230748,0,2814,2814,31585.22,0.089092305,,,,,,,,617,402,113,90,0,12,0,617,0,74,146,184,123,24,66,0,617,14,176,229,198,0,902,34,617,0,74,146,184,147,66,0,0,,,,,,,,,,,,,,,,,,,,,,,,725,14,711,,,,,,,
60376015021,"Block Group 1, Census Tract 6015.02, Los Angeles County, California","Block Group 1, Census Tract 6015.02, Los Angeles County, California",CA,150,0,ACSSF,32617,,,,,6,37,,,,601502,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376015021,,,242382,0,2568,2568,27440.52,0.093584217,,,,,,,,409,207,98,67,20,17,0,409,10,50,126,120,58,7,12,26,409,0,167,120,115,7,893,35.5,409,10,0,176,120,65,12,26,0,,,,,,,,,,,,,,,,,,,,,,,,642,32,610,,,,,,,
60376015022,"Block Group 2, Census Tract 6015.02, Los Angeles County, California","Block Group 2, Census Tract 6015.02, Los Angeles County, California",CA,150,0,ACSSF,32618,,,,,6,37,,,,601502,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376015022,,,248410,0,1052,1052,10968.43,0.095911641,,,,,,,,137,101,25,11,0,0,0,137,0,9,0,11,31,48,29,9,137,0,11,27,90,9,1341,50,137,0,0,9,11,79,29,9,0,,,,,,,,,,,,,,,,,,,,,,,,215,0,215,,,,,,,
60376016001,"Block Group 1, Census Tract 6016, Los Angeles County, California","Block Group 1, Census Tract 6016, Los Angeles County, California",CA,150,0,ACSSF,32619,,,,,6,37,,,,601600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376016001,,,178344,0,1809,1809,26271.07,0.068859006,,,,,,,,201,118,29,21,33,0,0,201,10,20,23,41,21,15,42,29,201,0,107,4,90,0,1077,28,201,10,20,23,41,36,42,29,0,,,,,,,,,,,,,,,,,,,,,,,,347,10,337,,,,,,,
60376016002,"Block Group 2, Census Tract 6016, Los Angeles County, California","Block Group 2, Census Tract 6016, Los Angeles County, California",CA,150,0,ACSSF,32620,,,,,6,37,,,,601600,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376016002,,,178317,0,1689,1689,24532.1,0.068848582,,,,,,,,254,154,42,38,20,0,0,254,0,0,104,37,77,11,25,0,254,0,115,52,67,20,946,40.40000153,254,0,0,104,37,88,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,408,0,408,,,,,,,
60376016003,"Block Group 3, Census Tract 6016, Los Angeles County, California","Block Group 3, Census Tract 6016, Los Angeles County, California",CA,150,0,ACSSF,32621,,,,,6,37,,,,601600,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376016003,,,555738,0,1196,1196,5573.896,0.214571651,,,,,,,,180,59,69,41,0,0,11,180,0,0,75,0,93,12,0,0,180,0,29,55,88,8,1040,50,180,0,0,75,0,105,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,284,0,284,,,,,,,
60376017001,"Block Group 1, Census Tract 6017, Los Angeles County, California","Block Group 1, Census Tract 6017, Los Angeles County, California",CA,150,0,ACSSF,32622,,,,,6,37,,,,601700,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376017001,,,117232,0,767,767,16945.21,0.04526353,,,,,,,,144,69,45,30,0,0,0,131,0,0,7,74,47,3,0,0,144,0,36,11,77,20,894,50,144,0,0,7,74,50,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,199,13,186,,,,,,,
60376017002,"Block Group 2, Census Tract 6017, Los Angeles County, California","Block Group 2, Census Tract 6017, Los Angeles County, California",CA,150,0,ACSSF,32623,,,,,6,37,,,,601700,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376017002,,,238835,0,2579,2579,27967.34,0.092214713,,,,,,,,403,253,106,32,12,0,0,403,0,0,72,167,119,8,37,0,403,0,121,88,163,31,972,45.79999924,403,0,0,72,167,127,37,0,0,,,,,,,,,,,,,,,,,,,,,,,,599,57,542,,,,,,,
60376017003,"Block Group 3, Census Tract 6017, Los Angeles County, California","Block Group 3, Census Tract 6017, Los Angeles County, California",CA,150,0,ACSSF,32624,,,,,6,37,,,,601700,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376017003,,,202895,0,872,872,11131.22,0.078338201,,,,,,,,143,93,22,28,0,0,0,143,0,0,22,54,10,28,29,0,143,0,18,38,87,0,988,50,143,0,0,22,54,38,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,213,20,193,,,,,,,
60376017004,"Block Group 4, Census Tract 6017, Los Angeles County, California","Block Group 4, Census Tract 6017, Los Angeles County, California",CA,150,0,ACSSF,32625,,,,,6,37,,,,601700,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376017004,,,221565,0,1117,1117,13057.19,0.085546728,,,,,,,,192,100,39,44,9,0,0,192,0,15,39,68,11,8,51,0,192,9,53,70,60,0,910,42.79999924,192,0,9,45,68,19,51,0,0,,,,,,,,,,,,,,,,,,,,,,,,307,0,307,,,,,,,
60376018011,"Block Group 1, Census Tract 6018.01, Los Angeles County, California","Block Group 1, Census Tract 6018.01, Los Angeles County, California",CA,150,0,ACSSF,32626,,,,,6,37,,,,601801,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376018011,,,321673,0,2485,2485,20008.27,0.124198645,,,,,,,,355,144,130,52,29,0,0,345,0,79,37,46,59,103,21,0,355,25,106,65,149,10,1044,44.70000076,355,0,25,91,46,162,21,0,10,,,,,,,,,,,,,,,,,,,,,,,,541,28,513,,,,,,,
60376018012,"Block Group 2, Census Tract 6018.01, Los Angeles County, California","Block Group 2, Census Tract 6018.01, Los Angeles County, California",CA,150,0,ACSSF,32627,,,,,6,37,,,,601801,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376018012,,,165050,0,1424,1424,22345.61,0.063726164,,,,,,,,239,111,62,66,0,0,0,239,0,19,14,81,0,59,52,14,239,0,18,111,110,0,1273,46.29999924,239,0,0,33,81,59,52,14,0,,,,,,,,,,,,,,,,,,,,,,,,317,5,312,,,,,,,
60376018021,"Block Group 1, Census Tract 6018.02, Los Angeles County, California","Block Group 1, Census Tract 6018.02, Los Angeles County, California",CA,150,0,ACSSF,32628,,,,,6,37,,,,601802,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376018021,,,318601,0,2903,2903,23599.22,0.123012539,,,,,,,,378,161,117,65,35,0,0,373,22,28,90,92,71,38,32,0,378,0,113,112,132,21,939,44.90000153,378,22,0,118,92,109,32,0,5,,,,,,,,,,,,,,,,,,,,,,,,650,51,599,,,,,,,
60376018022,"Block Group 2, Census Tract 6018.02, Los Angeles County, California","Block Group 2, Census Tract 6018.02, Los Angeles County, California",CA,150,0,ACSSF,32629,,,,,6,37,,,,601802,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376018022,,,165501,0,1445,1445,22613.35,0.063900296,,,,,,,,242,136,9,51,46,0,0,242,0,18,23,116,41,23,21,0,242,0,104,57,81,0,956,33.70000076,242,0,0,41,116,64,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,351,22,329,,,,,,,
60376019001,"Block Group 1, Census Tract 6019, Los Angeles County, California","Block Group 1, Census Tract 6019, Los Angeles County, California",CA,150,0,ACSSF,32630,,,,,6,37,,,,601900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376019001,,,362645,0,3177,3177,22689.94,0.140018023,,,,,,,,501,272,117,77,35,0,0,501,13,19,76,121,98,93,81,0,501,0,178,152,158,13,1055,38.29999924,501,13,0,95,121,191,81,0,0,,,,,,,,,,,,,,,,,,,,,,,,717,41,676,,,,,,,
60376019002,"Block Group 2, Census Tract 6019, Los Angeles County, California","Block Group 2, Census Tract 6019, Los Angeles County, California",CA,150,0,ACSSF,32631,,,,,6,37,,,,601900,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376019002,,,334010,0,2517,2517,19517.38,0.128961987,,,,,,,,491,258,102,104,27,0,0,491,0,49,29,107,132,166,8,0,491,6,157,223,105,0,1115,36,491,0,30,48,107,298,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,608,18,590,,,,,,,
60376020021,"Block Group 1, Census Tract 6020.02, Los Angeles County, California","Block Group 1, Census Tract 6020.02, Los Angeles County, California",CA,150,0,ACSSF,32632,,,,,6,37,,,,602002,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376020021,,,211250,1004,1047,1047,12836.53,0.081564084,,,,,,,,209,157,16,36,0,0,0,204,0,16,21,76,47,32,12,0,209,0,69,43,83,14,979,46.59999847,209,0,12,25,76,79,12,0,5,,,,,,,,,,,,,,,,,,,,,,,,285,16,269,,,,,,,
60376020022,"Block Group 2, Census Tract 6020.02, Los Angeles County, California","Block Group 2, Census Tract 6020.02, Los Angeles County, California",CA,150,0,ACSSF,32633,,,,,6,37,,,,602002,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376020022,,,319873,3608,1937,1937,15683.75,0.123503661,,,,,,,,260,139,62,19,0,40,0,260,0,0,50,30,29,86,65,0,260,0,71,91,69,29,1311,39.70000076,260,0,0,50,30,115,65,0,0,,,,,,,,,,,,,,,,,,,,,,,,544,5,539,,,,,,,
60376020031,"Block Group 1, Census Tract 6020.03, Los Angeles County, California","Block Group 1, Census Tract 6020.03, Los Angeles County, California",CA,150,0,ACSSF,32634,,,,,6,37,,,,602003,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376020031,,,315146,0,3253,3253,26734.37,0.121678556,,,,,,,,590,181,162,196,20,22,9,590,0,24,63,167,211,93,10,22,590,0,187,197,206,0,1049,37.5,590,0,8,79,167,304,10,22,0,,,,,,,,,,,,,,,,,,,,,,,,766,51,715,,,,,,,
60376020032,"Block Group 2, Census Tract 6020.03, Los Angeles County, California","Block Group 2, Census Tract 6020.03, Los Angeles County, California",CA,150,0,ACSSF,32635,,,,,6,37,,,,602003,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376020032,,,309984,0,2003,2003,16735.53,0.119685497,,,,,,,,206,121,39,46,0,0,0,206,0,0,24,86,33,27,22,14,206,6,50,54,80,16,988,34.90000153,206,0,0,24,86,60,22,14,0,,,,,,,,,,,,,,,,,,,,,,,,506,20,486,,,,,,,
60376020041,"Block Group 1, Census Tract 6020.04, Los Angeles County, California","Block Group 1, Census Tract 6020.04, Los Angeles County, California",CA,150,0,ACSSF,32636,,,,,6,37,,,,602004,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376020041,,,313819,0,1953,1953,16118.36,0.121166198,,,,,,,,180,134,21,25,0,0,0,180,21,7,24,13,35,68,12,0,180,16,78,16,70,0,1179,29.29999924,180,21,7,24,13,103,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,478,12,466,,,,,,,
60376020042,"Block Group 2, Census Tract 6020.04, Los Angeles County, California","Block Group 2, Census Tract 6020.04, Los Angeles County, California",CA,150,0,ACSSF,32637,,,,,6,37,,,,602004,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376020042,,,278556,0,2210,2210,20548.38,0.107551077,,,,,,,,202,45,57,88,0,12,0,202,0,0,12,58,43,22,67,0,202,0,57,74,71,0,1180,45.90000153,202,0,0,12,58,65,67,0,0,,,,,,,,,,,,,,,,,,,,,,,,492,25,467,,,,,,,
60376021031,"Block Group 1, Census Tract 6021.03, Los Angeles County, California","Block Group 1, Census Tract 6021.03, Los Angeles County, California",CA,150,0,ACSSF,32638,,,,,6,37,,,,602103,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376021031,,,312629,0,2544,2544,21075.88,0.120706737,,,,,,,,641,374,89,159,19,0,0,641,37,73,77,195,147,70,42,0,641,0,311,174,134,22,946,29.89999962,641,37,10,140,195,217,42,0,0,,,,,,,,,,,,,,,,,,,,,,,,747,52,695,,,,,,,
60376021032,"Block Group 2, Census Tract 6021.03, Los Angeles County, California","Block Group 2, Census Tract 6021.03, Los Angeles County, California",CA,150,0,ACSSF,32639,,,,,6,37,,,,602103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376021032,,,163024,0,2338,2338,37144.18,0.062943921,,,,,,,,574,245,203,94,0,32,0,574,0,0,0,230,188,106,50,0,574,58,289,63,164,0,1076,22.89999962,574,0,0,0,230,294,50,0,0,,,,,,,,,,,,,,,,,,,,,,,,641,0,641,,,,,,,
60376021033,"Block Group 3, Census Tract 6021.03, Los Angeles County, California","Block Group 3, Census Tract 6021.03, Los Angeles County, California",CA,150,0,ACSSF,32640,,,,,6,37,,,,602103,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376021033,,,360390,0,2326,2326,16716.09,0.139147363,,,,,,,,508,355,98,37,18,0,0,508,9,9,105,129,121,60,50,25,508,29,237,114,128,0,1004,28.70000076,508,9,0,114,129,181,50,25,0,,,,,,,,,,,,,,,,,,,,,,,,654,37,617,,,,,,,
60376021041,"Block Group 1, Census Tract 6021.04, Los Angeles County, California","Block Group 1, Census Tract 6021.04, Los Angeles County, California",CA,150,0,ACSSF,32641,,,,,6,37,,,,602104,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376021041,,,339098,0,3395,3395,25930.58,0.130926475,,,,,,,,791,415,246,99,23,0,8,773,0,72,29,268,311,32,61,0,791,28,327,157,251,28,1014,32.40000153,791,0,72,29,268,343,61,0,18,,,,,,,,,,,,,,,,,,,,,,,,959,102,857,,,,,,,
60376021042,"Block Group 2, Census Tract 6021.04, Los Angeles County, California","Block Group 2, Census Tract 6021.04, Los Angeles County, California",CA,150,0,ACSSF,32642,,,,,6,37,,,,602104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376021042,,,382080,0,2655,2655,17997.33,0.147521919,,,,,,,,625,436,96,93,0,0,0,625,0,0,68,188,170,96,82,21,625,0,231,154,240,0,1083,40.59999847,625,0,0,68,188,266,82,21,0,,,,,,,,,,,,,,,,,,,,,,,,817,81,736,,,,,,,
60376021051,"Block Group 1, Census Tract 6021.05, Los Angeles County, California","Block Group 1, Census Tract 6021.05, Los Angeles County, California",CA,150,0,ACSSF,32643,,,,,6,37,,,,602105,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376021051,,,162361,0,1435,1435,22891.17,0.062687935,,,,,,,,252,185,40,17,10,0,0,252,0,0,15,119,51,10,26,31,252,0,111,64,57,20,989,31.5,252,0,0,15,119,61,26,31,0,,,,,,,,,,,,,,,,,,,,,,,,396,52,344,,,,,,,
60376021052,"Block Group 2, Census Tract 6021.05, Los Angeles County, California","Block Group 2, Census Tract 6021.05, Los Angeles County, California",CA,150,0,ACSSF,32644,,,,,6,37,,,,602105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376021052,,,301998,0,1583,1583,13576.09,0.116602085,,,,,,,,562,342,100,101,19,0,0,543,0,0,88,147,189,37,68,14,562,0,188,167,188,19,1048,37.29999924,562,0,0,88,147,226,68,14,19,,,,,,,,,,,,,,,,,,,,,,,,608,67,541,,,,,,,
60376021053,"Block Group 3, Census Tract 6021.05, Los Angeles County, California","Block Group 3, Census Tract 6021.05, Los Angeles County, California",CA,150,0,ACSSF,32645,,,,,6,37,,,,602105,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376021053,,,174248,0,1026,1026,15250.26,0.067277532,,,,,,,,231,122,67,15,27,0,0,231,0,0,23,56,22,89,41,0,231,0,79,67,85,0,1291,37.40000153,231,0,0,23,56,111,41,0,0,,,,,,,,,,,,,,,,,,,,,,,,278,22,256,,,,,,,
60376021061,"Block Group 1, Census Tract 6021.06, Los Angeles County, California","Block Group 1, Census Tract 6021.06, Los Angeles County, California",CA,150,0,ACSSF,32646,,,,,6,37,,,,602106,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376021061,,,329485,0,2152,2152,16916.26,0.127214875,,,,,,,,885,548,201,86,35,15,0,873,0,0,213,429,170,0,23,38,885,29,535,78,202,41,925,26.20000076,885,0,0,213,429,170,23,38,12,,,,,,,,,,,,,,,,,,,,,,,,929,28,901,,,,,,,
60376021062,"Block Group 2, Census Tract 6021.06, Los Angeles County, California","Block Group 2, Census Tract 6021.06, Los Angeles County, California",CA,150,0,ACSSF,32647,,,,,6,37,,,,602106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376021062,,,328217,0,2415,2415,19056.97,0.126725298,,,,,,,,880,492,218,145,13,0,12,880,0,84,141,194,299,147,15,0,880,28,554,167,131,0,1018,25.20000076,880,0,0,225,194,446,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,969,41,928,,,,,,,
60376021063,"Block Group 3, Census Tract 6021.06, Los Angeles County, California","Block Group 3, Census Tract 6021.06, Los Angeles County, California",CA,150,0,ACSSF,32648,,,,,6,37,,,,602106,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376021063,,,162169,0,780,780,12457.32,0.062613804,,,,,,,,11,11,0,0,0,0,0,11,0,11,0,0,0,0,0,0,11,0,11,0,0,0,,,11,0,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,200,0,200,,,,,,,
60376022001,"Block Group 1, Census Tract 6022, Los Angeles County, California","Block Group 1, Census Tract 6022, Los Angeles County, California",CA,150,0,ACSSF,32649,,,,,6,37,,,,602200,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376022001,,,605933,0,1560,1560,6668.033,0.233952049,,,,,,,,343,264,48,31,0,0,0,343,0,0,18,61,0,61,156,47,343,10,221,52,60,0,1601,27.70000076,343,0,0,18,61,61,156,47,0,,,,,,,,,,,,,,,,,,,,,,,,541,0,541,,,,,,,
60376022002,"Block Group 2, Census Tract 6022, Los Angeles County, California","Block Group 2, Census Tract 6022, Los Angeles County, California",CA,150,0,ACSSF,32650,,,,,6,37,,,,602200,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060376022002,,,224899,0,830,830,9558.469,0.086833993,,,,,,,,98,89,9,0,0,0,0,98,0,42,19,0,0,0,37,0,98,0,47,0,51,0,618,50,98,0,42,19,0,0,37,0,0,,,,,,,,,,,,,,,,,,,,,,,,305,0,305,,,,,,,
