Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A10060_001,SE_A10060_002,SE_A10060_003
"060374620022","Block Group 2, Census Tract 4620.02, Los Angeles County, California","ACSSF","ca","150","00","0019683",,,,,"06","037",,,"462002","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374620022","Block Group 2",,,,647,28,619
"060374620023","Block Group 3, Census Tract 4620.02, Los Angeles County, California","ACSSF","ca","150","00","0019684",,,,,"06","037",,,"462002","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374620023","Block Group 3",,,,216,64,152
"060374621001","Block Group 1, Census Tract 4621, Los Angeles County, California","ACSSF","ca","150","00","0019685",,,,,"06","037",,,"462100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374621001","Block Group 1",,,,406,172,234
"060374621002","Block Group 2, Census Tract 4621, Los Angeles County, California","ACSSF","ca","150","00","0019686",,,,,"06","037",,,"462100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374621002","Block Group 2",,,,783,169,614
"060374621003","Block Group 3, Census Tract 4621, Los Angeles County, California","ACSSF","ca","150","00","0019687",,,,,"06","037",,,"462100","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374621003","Block Group 3",,,,608,345,263
"060374622011","Block Group 1, Census Tract 4622.01, Los Angeles County, California","ACSSF","ca","150","00","0019688",,,,,"06","037",,,"462201","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374622011","Block Group 1",,,,598,31,567
"060374622012","Block Group 2, Census Tract 4622.01, Los Angeles County, California","ACSSF","ca","150","00","0019689",,,,,"06","037",,,"462201","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374622012","Block Group 2",,,,715,16,699
"060374622013","Block Group 3, Census Tract 4622.01, Los Angeles County, California","ACSSF","ca","150","00","0019690",,,,,"06","037",,,"462201","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374622013","Block Group 3",,,,556,24,532
"060374622021","Block Group 1, Census Tract 4622.02, Los Angeles County, California","ACSSF","ca","150","00","0019691",,,,,"06","037",,,"462202","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374622021","Block Group 1",,,,899,252,647
"060374622022","Block Group 2, Census Tract 4622.02, Los Angeles County, California","ACSSF","ca","150","00","0019692",,,,,"06","037",,,"462202","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374622022","Block Group 2",,,,591,47,544
"060374623011","Block Group 1, Census Tract 4623.01, Los Angeles County, California","ACSSF","ca","150","00","0019693",,,,,"06","037",,,"462301","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374623011","Block Group 1",,,,884,98,786
"060374623012","Block Group 2, Census Tract 4623.01, Los Angeles County, California","ACSSF","ca","150","00","0019694",,,,,"06","037",,,"462301","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374623012","Block Group 2",,,,357,42,315
"060374623013","Block Group 3, Census Tract 4623.01, Los Angeles County, California","ACSSF","ca","150","00","0019695",,,,,"06","037",,,"462301","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374623013","Block Group 3",,,,610,194,416
"060374623021","Block Group 1, Census Tract 4623.02, Los Angeles County, California","ACSSF","ca","150","00","0019696",,,,,"06","037",,,"462302","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374623021","Block Group 1",,,,628,161,467
"060374623022","Block Group 2, Census Tract 4623.02, Los Angeles County, California","ACSSF","ca","150","00","0019697",,,,,"06","037",,,"462302","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374623022","Block Group 2",,,,451,53,398
"060374623023","Block Group 3, Census Tract 4623.02, Los Angeles County, California","ACSSF","ca","150","00","0019698",,,,,"06","037",,,"462302","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374623023","Block Group 3",,,,485,87,398
"060374624001","Block Group 1, Census Tract 4624, Los Angeles County, California","ACSSF","ca","150","00","0019699",,,,,"06","037",,,"462400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374624001","Block Group 1",,,,376,296,80
"060374624002","Block Group 2, Census Tract 4624, Los Angeles County, California","ACSSF","ca","150","00","0019700",,,,,"06","037",,,"462400","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374624002","Block Group 2",,,,399,160,239
"060374624003","Block Group 3, Census Tract 4624, Los Angeles County, California","ACSSF","ca","150","00","0019701",,,,,"06","037",,,"462400","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374624003","Block Group 3",,,,366,235,131
"060374624004","Block Group 4, Census Tract 4624, Los Angeles County, California","ACSSF","ca","150","00","0019702",,,,,"06","037",,,"462400","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374624004","Block Group 4",,,,280,132,148
"060374625001","Block Group 1, Census Tract 4625, Los Angeles County, California","ACSSF","ca","150","00","0019703",,,,,"06","037",,,"462500","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374625001","Block Group 1",,,,614,386,228
"060374625002","Block Group 2, Census Tract 4625, Los Angeles County, California","ACSSF","ca","150","00","0019704",,,,,"06","037",,,"462500","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374625002","Block Group 2",,,,536,482,54
"060374625003","Block Group 3, Census Tract 4625, Los Angeles County, California","ACSSF","ca","150","00","0019705",,,,,"06","037",,,"462500","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374625003","Block Group 3",,,,1013,723,290
"060374625004","Block Group 4, Census Tract 4625, Los Angeles County, California","ACSSF","ca","150","00","0019706",,,,,"06","037",,,"462500","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374625004","Block Group 4",,,,470,268,202
"060374626001","Block Group 1, Census Tract 4626, Los Angeles County, California","ACSSF","ca","150","00","0019707",,,,,"06","037",,,"462600","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374626001","Block Group 1",,,,492,409,83
"060374626002","Block Group 2, Census Tract 4626, Los Angeles County, California","ACSSF","ca","150","00","0019708",,,,,"06","037",,,"462600","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374626002","Block Group 2",,,,402,282,120
"060374627001","Block Group 1, Census Tract 4627, Los Angeles County, California","ACSSF","ca","150","00","0019709",,,,,"06","037",,,"462700","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374627001","Block Group 1",,,,220,131,89
"060374627002","Block Group 2, Census Tract 4627, Los Angeles County, California","ACSSF","ca","150","00","0019710",,,,,"06","037",,,"462700","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374627002","Block Group 2",,,,481,40,441
"060374627003","Block Group 3, Census Tract 4627, Los Angeles County, California","ACSSF","ca","150","00","0019711",,,,,"06","037",,,"462700","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374627003","Block Group 3",,,,461,352,109
"060374627004","Block Group 4, Census Tract 4627, Los Angeles County, California","ACSSF","ca","150","00","0019712",,,,,"06","037",,,"462700","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374627004","Block Group 4",,,,464,65,399
"060374627005","Block Group 5, Census Tract 4627, Los Angeles County, California","ACSSF","ca","150","00","0019713",,,,,"06","037",,,"462700","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374627005","Block Group 5",,,,643,103,540
"060374628001","Block Group 1, Census Tract 4628, Los Angeles County, California","ACSSF","ca","150","00","0019714",,,,,"06","037",,,"462800","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374628001","Block Group 1",,,,413,315,98
"060374628002","Block Group 2, Census Tract 4628, Los Angeles County, California","ACSSF","ca","150","00","0019715",,,,,"06","037",,,"462800","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374628002","Block Group 2",,,,629,101,528
"060374629001","Block Group 1, Census Tract 4629, Los Angeles County, California","ACSSF","ca","150","00","0019716",,,,,"06","037",,,"462900","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374629001","Block Group 1",,,,728,616,112
"060374629002","Block Group 2, Census Tract 4629, Los Angeles County, California","ACSSF","ca","150","00","0019717",,,,,"06","037",,,"462900","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374629002","Block Group 2",,,,324,283,41
"060374629003","Block Group 3, Census Tract 4629, Los Angeles County, California","ACSSF","ca","150","00","0019718",,,,,"06","037",,,"462900","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374629003","Block Group 3",,,,394,233,161
"060374630001","Block Group 1, Census Tract 4630, Los Angeles County, California","ACSSF","ca","150","00","0019719",,,,,"06","037",,,"463000","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374630001","Block Group 1",,,,219,209,10
"060374630002","Block Group 2, Census Tract 4630, Los Angeles County, California","ACSSF","ca","150","00","0019720",,,,,"06","037",,,"463000","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374630002","Block Group 2",,,,855,360,495
"060374631031","Block Group 1, Census Tract 4631.03, Los Angeles County, California","ACSSF","ca","150","00","0019721",,,,,"06","037",,,"463103","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374631031","Block Group 1",,,,336,233,103
"060374631032","Block Group 2, Census Tract 4631.03, Los Angeles County, California","ACSSF","ca","150","00","0019722",,,,,"06","037",,,"463103","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374631032","Block Group 2",,,,401,282,119
"060374631033","Block Group 3, Census Tract 4631.03, Los Angeles County, California","ACSSF","ca","150","00","0019723",,,,,"06","037",,,"463103","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374631033","Block Group 3",,,,280,194,86
"060374631034","Block Group 4, Census Tract 4631.03, Los Angeles County, California","ACSSF","ca","150","00","0019724",,,,,"06","037",,,"463103","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374631034","Block Group 4",,,,258,220,38
"060374631035","Block Group 5, Census Tract 4631.03, Los Angeles County, California","ACSSF","ca","150","00","0019725",,,,,"06","037",,,"463103","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374631035","Block Group 5",,,,702,411,291
"060374632001","Block Group 1, Census Tract 4632, Los Angeles County, California","ACSSF","ca","150","00","0019726",,,,,"06","037",,,"463200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374632001","Block Group 1",,,,517,258,259
"060374632002","Block Group 2, Census Tract 4632, Los Angeles County, California","ACSSF","ca","150","00","0019727",,,,,"06","037",,,"463200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374632002","Block Group 2",,,,663,511,152
"060374632003","Block Group 3, Census Tract 4632, Los Angeles County, California","ACSSF","ca","150","00","0019728",,,,,"06","037",,,"463200","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374632003","Block Group 3",,,,290,94,196
"060374633001","Block Group 1, Census Tract 4633, Los Angeles County, California","ACSSF","ca","150","00","0019729",,,,,"06","037",,,"463300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374633001","Block Group 1",,,,505,201,304
"060374633002","Block Group 2, Census Tract 4633, Los Angeles County, California","ACSSF","ca","150","00","0019730",,,,,"06","037",,,"463300","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374633002","Block Group 2",,,,338,301,37
"060374634001","Block Group 1, Census Tract 4634, Los Angeles County, California","ACSSF","ca","150","00","0019731",,,,,"06","037",,,"463400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374634001","Block Group 1",,,,543,211,332
"060374634002","Block Group 2, Census Tract 4634, Los Angeles County, California","ACSSF","ca","150","00","0019732",,,,,"06","037",,,"463400","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374634002","Block Group 2",,,,683,337,346
"060374634003","Block Group 3, Census Tract 4634, Los Angeles County, California","ACSSF","ca","150","00","0019733",,,,,"06","037",,,"463400","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374634003","Block Group 3",,,,222,137,85
"060374634004","Block Group 4, Census Tract 4634, Los Angeles County, California","ACSSF","ca","150","00","0019734",,,,,"06","037",,,"463400","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374634004","Block Group 4",,,,1066,430,636
"060374635001","Block Group 1, Census Tract 4635, Los Angeles County, California","ACSSF","ca","150","00","0019735",,,,,"06","037",,,"463500","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374635001","Block Group 1",,,,828,182,646
"060374635002","Block Group 2, Census Tract 4635, Los Angeles County, California","ACSSF","ca","150","00","0019736",,,,,"06","037",,,"463500","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374635002","Block Group 2",,,,570,366,204
"060374635003","Block Group 3, Census Tract 4635, Los Angeles County, California","ACSSF","ca","150","00","0019737",,,,,"06","037",,,"463500","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374635003","Block Group 3",,,,871,119,752
"060374636011","Block Group 1, Census Tract 4636.01, Los Angeles County, California","ACSSF","ca","150","00","0019738",,,,,"06","037",,,"463601","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374636011","Block Group 1",,,,698,127,571
"060374636012","Block Group 2, Census Tract 4636.01, Los Angeles County, California","ACSSF","ca","150","00","0019739",,,,,"06","037",,,"463601","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374636012","Block Group 2",,,,900,157,743
"060374636013","Block Group 3, Census Tract 4636.01, Los Angeles County, California","ACSSF","ca","150","00","0019740",,,,,"06","037",,,"463601","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374636013","Block Group 3",,,,666,147,519
"060374636014","Block Group 4, Census Tract 4636.01, Los Angeles County, California","ACSSF","ca","150","00","0019741",,,,,"06","037",,,"463601","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374636014","Block Group 4",,,,1006,182,824
"060374636021","Block Group 1, Census Tract 4636.02, Los Angeles County, California","ACSSF","ca","150","00","0019742",,,,,"06","037",,,"463602","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374636021","Block Group 1",,,,521,51,470
"060374636022","Block Group 2, Census Tract 4636.02, Los Angeles County, California","ACSSF","ca","150","00","0019743",,,,,"06","037",,,"463602","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374636022","Block Group 2",,,,1074,81,993
"060374636023","Block Group 3, Census Tract 4636.02, Los Angeles County, California","ACSSF","ca","150","00","0019744",,,,,"06","037",,,"463602","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374636023","Block Group 3",,,,1201,369,832
"060374636024","Block Group 4, Census Tract 4636.02, Los Angeles County, California","ACSSF","ca","150","00","0019745",,,,,"06","037",,,"463602","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374636024","Block Group 4",,,,443,65,378
"060374637001","Block Group 1, Census Tract 4637, Los Angeles County, California","ACSSF","ca","150","00","0019746",,,,,"06","037",,,"463700","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374637001","Block Group 1",,,,482,365,117
"060374637002","Block Group 2, Census Tract 4637, Los Angeles County, California","ACSSF","ca","150","00","0019747",,,,,"06","037",,,"463700","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374637002","Block Group 2",,,,1106,225,881
"060374638001","Block Group 1, Census Tract 4638, Los Angeles County, California","ACSSF","ca","150","00","0019748",,,,,"06","037",,,"463800","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374638001","Block Group 1",,,,263,263,0
"060374638002","Block Group 2, Census Tract 4638, Los Angeles County, California","ACSSF","ca","150","00","0019749",,,,,"06","037",,,"463800","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374638002","Block Group 2",,,,355,338,17
"060374638003","Block Group 3, Census Tract 4638, Los Angeles County, California","ACSSF","ca","150","00","0019750",,,,,"06","037",,,"463800","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374638003","Block Group 3",,,,371,287,84
"060374638004","Block Group 4, Census Tract 4638, Los Angeles County, California","ACSSF","ca","150","00","0019751",,,,,"06","037",,,"463800","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374638004","Block Group 4",,,,488,436,52
"060374639001","Block Group 1, Census Tract 4639, Los Angeles County, California","ACSSF","ca","150","00","0019752",,,,,"06","037",,,"463900","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374639001","Block Group 1",,,,369,197,172
"060374639002","Block Group 2, Census Tract 4639, Los Angeles County, California","ACSSF","ca","150","00","0019753",,,,,"06","037",,,"463900","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374639002","Block Group 2",,,,508,204,304
"060374639003","Block Group 3, Census Tract 4639, Los Angeles County, California","ACSSF","ca","150","00","0019754",,,,,"06","037",,,"463900","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374639003","Block Group 3",,,,501,322,179
"060374640001","Block Group 1, Census Tract 4640, Los Angeles County, California","ACSSF","ca","150","00","0019755",,,,,"06","037",,,"464000","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374640001","Block Group 1",,,,479,424,55
"060374640002","Block Group 2, Census Tract 4640, Los Angeles County, California","ACSSF","ca","150","00","0019756",,,,,"06","037",,,"464000","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374640002","Block Group 2",,,,443,323,120
"060374640003","Block Group 3, Census Tract 4640, Los Angeles County, California","ACSSF","ca","150","00","0019757",,,,,"06","037",,,"464000","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374640003","Block Group 3",,,,561,400,161
"060374640004","Block Group 4, Census Tract 4640, Los Angeles County, California","ACSSF","ca","150","00","0019758",,,,,"06","037",,,"464000","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374640004","Block Group 4",,,,380,293,87
"060374640005","Block Group 5, Census Tract 4640, Los Angeles County, California","ACSSF","ca","150","00","0019759",,,,,"06","037",,,"464000","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374640005","Block Group 5",,,,601,210,391
"060374641011","Block Group 1, Census Tract 4641.01, Los Angeles County, California","ACSSF","ca","150","00","0019760",,,,,"06","037",,,"464101","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374641011","Block Group 1",,,,253,231,22
"060374641012","Block Group 2, Census Tract 4641.01, Los Angeles County, California","ACSSF","ca","150","00","0019761",,,,,"06","037",,,"464101","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374641012","Block Group 2",,,,235,231,4
"060374641013","Block Group 3, Census Tract 4641.01, Los Angeles County, California","ACSSF","ca","150","00","0019762",,,,,"06","037",,,"464101","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374641013","Block Group 3",,,,285,263,22
"060374641021","Block Group 1, Census Tract 4641.02, Los Angeles County, California","ACSSF","ca","150","00","0019763",,,,,"06","037",,,"464102","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374641021","Block Group 1",,,,394,291,103
"060374641022","Block Group 2, Census Tract 4641.02, Los Angeles County, California","ACSSF","ca","150","00","0019764",,,,,"06","037",,,"464102","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374641022","Block Group 2",,,,269,225,44
"060374641023","Block Group 3, Census Tract 4641.02, Los Angeles County, California","ACSSF","ca","150","00","0019765",,,,,"06","037",,,"464102","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374641023","Block Group 3",,,,180,91,89
"060374641024","Block Group 4, Census Tract 4641.02, Los Angeles County, California","ACSSF","ca","150","00","0019766",,,,,"06","037",,,"464102","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374641024","Block Group 4",,,,355,298,57
"060374642001","Block Group 1, Census Tract 4642, Los Angeles County, California","ACSSF","ca","150","00","0019767",,,,,"06","037",,,"464200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374642001","Block Group 1",,,,260,217,43
"060374642002","Block Group 2, Census Tract 4642, Los Angeles County, California","ACSSF","ca","150","00","0019768",,,,,"06","037",,,"464200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374642002","Block Group 2",,,,257,239,18
"060374642003","Block Group 3, Census Tract 4642, Los Angeles County, California","ACSSF","ca","150","00","0019769",,,,,"06","037",,,"464200","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374642003","Block Group 3",,,,365,291,74
"060374642004","Block Group 4, Census Tract 4642, Los Angeles County, California","ACSSF","ca","150","00","0019770",,,,,"06","037",,,"464200","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374642004","Block Group 4",,,,369,359,10
"060374642005","Block Group 5, Census Tract 4642, Los Angeles County, California","ACSSF","ca","150","00","0019771",,,,,"06","037",,,"464200","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374642005","Block Group 5",,,,230,177,53
"060374642006","Block Group 6, Census Tract 4642, Los Angeles County, California","ACSSF","ca","150","00","0019772",,,,,"06","037",,,"464200","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374642006","Block Group 6",,,,490,409,81
"060374800021","Block Group 1, Census Tract 4800.02, Los Angeles County, California","ACSSF","ca","150","00","0019773",,,,,"06","037",,,"480002","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374800021","Block Group 1",,,,296,269,27
"060374800022","Block Group 2, Census Tract 4800.02, Los Angeles County, California","ACSSF","ca","150","00","0019774",,,,,"06","037",,,"480002","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374800022","Block Group 2",,,,538,473,65
"060374800023","Block Group 3, Census Tract 4800.02, Los Angeles County, California","ACSSF","ca","150","00","0019775",,,,,"06","037",,,"480002","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374800023","Block Group 3",,,,413,346,67
"060374800111","Block Group 1, Census Tract 4800.11, Los Angeles County, California","ACSSF","ca","150","00","0019776",,,,,"06","037",,,"480011","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374800111","Block Group 1",,,,884,368,516
"060374800112","Block Group 2, Census Tract 4800.11, Los Angeles County, California","ACSSF","ca","150","00","0019777",,,,,"06","037",,,"480011","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374800112","Block Group 2",,,,869,329,540
"060374800121","Block Group 1, Census Tract 4800.12, Los Angeles County, California","ACSSF","ca","150","00","0019778",,,,,"06","037",,,"480012","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374800121","Block Group 1",,,,457,136,321
"060374800122","Block Group 2, Census Tract 4800.12, Los Angeles County, California","ACSSF","ca","150","00","0019779",,,,,"06","037",,,"480012","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374800122","Block Group 2",,,,578,409,169
"060374800123","Block Group 3, Census Tract 4800.12, Los Angeles County, California","ACSSF","ca","150","00","0019780",,,,,"06","037",,,"480012","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374800123","Block Group 3",,,,279,137,142
"060374800124","Block Group 4, Census Tract 4800.12, Los Angeles County, California","ACSSF","ca","150","00","0019781",,,,,"06","037",,,"480012","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374800124","Block Group 4",,,,351,246,105
"060374801011","Block Group 1, Census Tract 4801.01, Los Angeles County, California","ACSSF","ca","150","00","0019782",,,,,"06","037",,,"480101","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374801011","Block Group 1",,,,648,389,259
"060374801012","Block Group 2, Census Tract 4801.01, Los Angeles County, California","ACSSF","ca","150","00","0019783",,,,,"06","037",,,"480101","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374801012","Block Group 2",,,,289,141,148
"060374801013","Block Group 3, Census Tract 4801.01, Los Angeles County, California","ACSSF","ca","150","00","0019784",,,,,"06","037",,,"480101","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374801013","Block Group 3",,,,373,291,82
"060374801021","Block Group 1, Census Tract 4801.02, Los Angeles County, California","ACSSF","ca","150","00","0019785",,,,,"06","037",,,"480102","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374801021","Block Group 1",,,,321,229,92
"060374801022","Block Group 2, Census Tract 4801.02, Los Angeles County, California","ACSSF","ca","150","00","0019786",,,,,"06","037",,,"480102","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374801022","Block Group 2",,,,252,222,30
"060374801023","Block Group 3, Census Tract 4801.02, Los Angeles County, California","ACSSF","ca","150","00","0019787",,,,,"06","037",,,"480102","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374801023","Block Group 3",,,,429,218,211
"060374801024","Block Group 4, Census Tract 4801.02, Los Angeles County, California","ACSSF","ca","150","00","0019788",,,,,"06","037",,,"480102","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374801024","Block Group 4",,,,311,156,155
"060374802011","Block Group 1, Census Tract 4802.01, Los Angeles County, California","ACSSF","ca","150","00","0019789",,,,,"06","037",,,"480201","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374802011","Block Group 1",,,,391,352,39
