APN,Application Received,Application Year,Council District,Address,City,Zip,Units Withdrawn,Replacement Unit
4323007036,5/20/15,2015,5,1815 S KELTON AVE,LOS ANGELES ,90025,4,0
4323007037,9/21/16,2016,5,1851 S KELTON AVE,LOS ANGELES ,90025,3,
4323012013,8/27/15,2015,5,1819 S VETERAN AVE,LOS ANGELES ,90025,3,
4323013044,11/3/17,2017,5,1833 S GREENFIELD AVE,LOS ANGELES ,90025,14,
4323023033,6/2/14,2014,5,2026 S BENTLEY AVE,Los Angeles ,90025,2,7
4324003010,12/1/15,2015,5,10993 W WELLWORTH AVE,LOS ANGELES ,90024,6,
4324007017,9/6/17,2017,5,1361 S KELTON AVE,LOS ANGELES ,90024,7,
4324030010,5/7/15,2015,5,1654 S GREENFIELD AVE,LOS ANGELES ,90025,3,
4324032003,11/5/18,2018,5,1610 S BENTLEY AVE,LOS ANGELES ,90025,3,
4324032019,7/24/17,2017,5,1633 S CAMDEN AVE,LOS ANGELES ,90025,3,
4324038002,7/5/22,2022,5,10939 W OHIO AVE,LOS ANGELES ,90024,8,
4325001017,4/24/18,2018,5,10725 W ASHTON AVE,LOS ANGELES ,90024,2,
4325019003,10/3/22,2022,5,10770 W WILKINS AVE,LOS ANGELES ,90024,2,
4325019004,10/3/22,2022,5,10774 W WILKINS AVE,LOS ANGELES ,90024,2,
4325019018,11/28/18,2018,5,1408 S WESTWOOD BLVD,LOS ANGELES ,90024,11,
4325023011,4/13/18,2018,5,1772 S GLENDON AVE,LOS ANGELES ,90024,4,
4325023017,8/11/17,2017,5,1751 S MALCOLM AVE,LOS ANGELES ,90024,6,
4325025012,3/28/18,2018,5,1664 S MALCOLM AVE,LOS ANGELES ,90024,4,
4325025084,12/8/17,2017,5,1644 S MALCOLM AVE,LOS ANGELES ,90024,10,
4326001022,3/24/14,2014,5,10651 W ASHTON AVE,Los Angeles ,90024,5,0
4326001023,3/24/14,2014,5,10647 W ASHTON AVE,Los Angeles ,90024,4,14
4326002017,1/13/16,2016,5,10563 W ASHTON AVE,LOS ANGELES ,90024,3,
4326003014,1/22/14,2014,5,10523 W ASHTON AVE,Los Angeles ,90024,3,14
4326003015,1/22/14,2014,5,10519 W ASHTON AVE,Los Angeles ,90024,2,0
4326025010,12/3/13,2013,5,10691 W HOLMAN AVE,Los Angeles ,90024,3,
4326025128,12/22/16,2016,5,1614 S HILTS AVE,LOS ANGELES ,90024,8,
4326032015,3/14/12,2012,5,10477 W SANTA MONICA BLVD,Los Angeles ,90025,8,24
4326032016,3/14/12,2012,5,10473 W SANTA MONICA BLVD,Los Angeles ,90025,6,0
4327005018,1/22/20,2020,5,10401 W EASTBORNE AVE,LOS ANGELES ,90024,14,
4327005019,1/22/20,2020,5,1645 S BEVERLY GLEN BLVD,LOS ANGELES ,90024,8,
4330005016,10/17/17,2017,5,9806 W VIDOR DR,LOS ANGELES ,90035,4,
4330005039,9/11/17,2017,5,9842 W VIDOR DR,LOS ANGELES ,90035,4,
4330005041,5/15/17,2017,5,9854 W VIDOR DR,LOS ANGELES ,90035,4,
4330013002,10/29/14,2014,5,1360 S ROXBURY DR,Los Angeles ,90035,6,34
4330013003,10/29/14,2014,5,1350 S ROXBURY DR,Los Angeles ,90035,3,0
4330013004,10/29/14,2014,5,1344 S ROXBURY DR,Los Angeles ,90035,4,0
4330013005,10/29/14,2014,5,1338 S ROXBURY DR,Los Angeles ,90035,4,0
4330024021,2/13/13,2013,5,1251 S EDRIS DR,Los Angeles ,90035,6,5
4330035009,9/5/14,2014,5,1143 S GLENVILLE DR,Los Angeles ,90035,4,
4332002026,6/30/15,2015,5,1115 S CARDIFF AVE,LOS ANGELES ,90035,4,
4332002044,5/16/11,2011,5,1112 S GLENVILLE DR,Los Angeles ,90035,2,24
4332002045,5/16/11,2011,5,1108 S GLENVILLE DR,Los Angeles ,90035,4,0
4332002046,3/30/11,2011,5,9220 W WHITWORTH DR,Los Angeles ,90035,4,0
4332016034,2/9/15,2015,5,1063 S WOOSTER ST,LOS ANGELES ,90035,2,
4332017013,10/11/17,2017,5,1025 S SHENANDOAH ST,LOS ANGELES ,90035,7,
4332017014,11/13/18,2018,5,1021 S SHENANDOAH ST,LOS ANGELES ,90035,3,
4332018031,2/12/08,2008,5,1137 S SHENANDOAH ST,Los Angeles ,90035,2,
4332018032,2/12/08,2008,5,1133 S SHENANDOAH ST,Los Angeles ,90035,2,
4332018035,9/8/16,2016,5,1123 S SHENANDOAH ST,LOS ANGELES ,90035,6,
4332018042,9/8/16,2016,5,1127 S SHENANDOAH ST,LOS ANGELES ,90035,2,
4332019006,4/6/16,2016,5,1128 S SHENANDOAH ST,LOS ANGELES ,90035,2,
4332019021,3/22/17,2017,5,8664 W WHITWORTH DR,LOS ANGELES ,90035,7,
4332019033,10/29/13,2013,5,1215 S BEDFORD ST,Los Angeles ,90035,5,21
4332019034,10/29/13,2013,5,1209 S BEDFORD ST,Los Angeles ,90035,6,0
4332021026,5/7/15,2015,5,1064 S BEDFORD ST,LOS ANGELES ,90035,3,
4332021027,5/7/15,2015,5,1068 S BEDFORD ST,LOS ANGELES ,90035,2,19
4332022020,1/23/19,2019,5,1101 S SHERBOURNE DR,LOS ANGELES ,90035,6,
4332022034,8/14/18,2018,5,1211 S SHERBOURNE DR,LOS ANGELES ,90035,4,
4332022040,2/10/16,2016,5,1220 S BEDFORD ST,LOS ANGELES ,90035,2,
4332022041,2/10/16,2016,5,1226 S BEDFORD ST,LOS ANGELES ,90035,6,
4332023025,3/22/16,2016,5,1249 S HOLT AVE,LOS ANGELES ,90035,2,0
4332023026,3/22/16,2016,5,1241 S HOLT AVE,LOS ANGELES ,90035,7,0
4332023027,3/22/16,2016,5,1237 S HOLT AVE,LOS ANGELES ,90035,7,34
4332025021,8/13/15,2015,5,1064 S HOLT AVE,LOS ANGELES ,90035,4,0
4332025022,8/13/15,2015,5,1068 S HOLT AVE,LOS ANGELES ,90035,3,29
4332025026,2/10/16,2016,5,1055 S CORNING RD,LOS ANGELES ,90035,3,
4332025027,2/10/16,2016,5,1051 S CORNING ST,LOS ANGELES ,90035,2,
4332025028,11/13/18,2018,5,1047 S CORNING ST,LOS ANGELES ,90035,2,
4332029001,4/1/15,2015,5,1100 S CORNING ST,LOS ANGELES ,90035,2,
4332030002,3/19/18,2018,5,1008 S CORNING RD,LOS ANGELES ,90035,4,
4332030004,10/11/17,2017,5,1020 S CORNING ST,LOS ANGELES ,90035,2,
4332030005,10/11/17,2017,5,1024 S CORNING ST,LOS ANGELES ,90035,2,
4332030006,10/11/17,2017,5,1032 S CORNING RD,LOS ANGELES ,90035,2,
4332030007,2/22/12,2012,5,1036 S CORNING ST,Los Angeles ,90035,4,
4333012024,5/22/13,2013,5,907 S SHENANDOAH ST,Los Angeles ,90035,2,6
4333012025,7/12/17,2017,5,8700 W CHALMERS DR,LOS ANGELES ,90035,4,
4333013007,4/17/19,2019,5,834 S SHENANDOAH ST,LOS ANGELES ,90035,2,
4333020009,6/27/18,2018,5,847 S SHERBOURNE DR,LOS ANGELES ,90035,12,
4333020016,11/1/07,2007,5,8643 W CHALMERS DR,Los Angeles ,90035,5,
4333020017,11/1/07,2007,5,858 S BEDFORD ST,Los Angeles ,90035,4,
4333020029,5/5/21,2021,5,848 S BEDFORD ST,LOS ANGELES ,90035,2,
4333022012,3/3/15,2015,5,909 S LE DOUX ROAD,LOS ANGELES ,90035,5,0
4333022013,3/3/15,2015,5,905 S LE DOUX ROAD,LOS ANGELES ,90035,4,21
4333023012,3/25/22,2022,5,845 S LE DOUX RD,LOS ANGELES ,90035,2,
4333024030,10/4/17,2017,5,820 S SHERBOURNE DR,LOS ANGELES ,90035,2,
4334015010,11/1/17,2017,5,415 1/2 S HAMEL RD,LOS ANGELES ,90048,6,
4334015011,11/1/17,2017,5,423 S HAMEL RD,LOS ANGELES ,90048,7,
4334015012,10/15/18,2018,5,425 S HAMEL RD,LOS ANGELES ,90048,4,
4334015013,11/1/17,2017,5,433 S HAMEL RD,LOS ANGELES ,90048,4,
4334015014,11/1/17,2017,5,439 S HAMEL RD,LOS ANGELES ,90048,8,
4334016008,8/28/08,2008,5,8612 W BURTON WAY,Los Angeles ,90048,7,11
4334016030,5/23/16,2016,5,8555 W COLGATE AVE,LOS ANGELES ,90048,8,
4334016038,9/17/15,2015,5,415 S LE DOUX RD,LOS ANGELES ,90048,14,19
4335001006,6/25/14,2014,5,138 N SWALL DR,Los Angeles ,90048,3,14
4335001007,2/23/15,2015,5,132 N SWALL DR,LOS ANGELES ,90048,7,0
4335001018,3/19/13,2013,5,115 N CLARK DR,Los Angeles ,90048,4,0
4335001019,5/4/12,2012,5,119 N CLARK DR,Los Angeles ,90048,4,19
4335006027,3/10/14,2014,5,137 N DOHENY DR,Los Angeles ,90048,3,
4335007123,6/22/16,2016,5,103 S DOHENY DR,LOS ANGELES ,90048,12,35
4335008011,12/18/18,2018,5,9033 W 3RD ST,LOS ANGELES ,90048,8,
4335008015,6/12/18,2018,5,143 S WETHERLY DR,LOS ANGELES ,90048,2,
4335014028,3/12/08,2008,5,321 S ALMONT DR,Los Angeles ,90048,29,
4335014036,11/13/07,2007,5,301 S ALMONT DR,Los Angeles ,90048,1,
4360004012,5/13/11,2011,5,10777 W WILSHIRE BLVD,Los Angeles ,90024,16,
4360004013,5/13/11,2011,5,10763 W WILSHIRE BLVD,Los Angeles ,90024,18,
4360006017,4/8/22,2022,5,950 S HILGARD AVE,LOS ANGELES ,90024,6,
4363005019,12/17/18,2018,5,540 S LANDFAIR AVE,LOS ANGELES ,90024,10,
4363005020,12/17/18,2018,5,550 S LANDFAIR AVE,LOS ANGELES ,90024,12,
4363007020,9/21/16,2016,5,705 S GAYLEY AVE,LOS ANGELES ,90024,11,12
4363014009,5/22/17,2017,5,662 S KELTON AVE,LOS ANGELES ,90024,3,12
4363014010,1/30/14,2014,5,670 S KELTON AVE,Los Angeles ,90024,28,48
4368015003,9/12/18,2018,5,862 N MORAGA DR,LOS ANGELES ,90049,5,
4378018002,10/18/13,2013,5,2391 N ROSCOMARE RD,Los Angeles ,90077,4,10
4401002010,9/23/13,2013,11,120 S GRANVILLE AVE,Los Angeles ,90049,26,32
4401010011,7/17/14,2014,11,417 S BARRINGTON AVE,Los Angeles ,90049,31,
4401010105,12/26/18,2018,11,505 S BARRINGTON AVE,LOS ANGELES ,90049,25,
4401017007,9/4/19,2019,11,11753 W SAN VICENTE BLVD,LOS ANGELES ,90049,6,
4401024026,9/11/19,2019,11,11620 W CHENAULT ST,LOS ANGELES ,90049,3,
4401026046,3/30/12,2012,11,11657 W CHENAULT ST,Los Angeles ,90049,24,
4401029081,8/28/17,2017,11,11600  DUNSTAN WAY,LOS ANGELES ,90049,35,
4402022010,12/9/10,2010,11,12143 W SUNSET BLVD,Los Angeles ,90049,3,
4402022011,5/1/13,2013,11,12135 W SUNSET BLVD,Los Angeles ,90049,3,
4404001011,6/10/10,2010,11,137 S GRETNA GREEN WAY,Los Angeles ,90049,2,
4404009008,6/24/16,2016,11,304 S GRETNA GREEN WAY,LOS ANGELES ,90049,2,
4404012010,3/4/15,2015,11,127 S BOWLING GREEN WAY,LOS ANGELES ,90049,1,
4412004025,5/22/18,2018,11,827 N VIA DE LA PAZ ,LOS ANGELES ,90272,2,
4412005026,10/15/20,2020,11,835 N HAVERFORD AVE,LOS ANGELES ,90272,2,
4413012015,6/8/11,2011,11,15924 W NORTHFIELD ST,PACIFIC PALISADES ,90272,2,
4420009035,9/8/17,2017,11,935 N LAS LOMAS AVE,LOS ANGELES ,90272,3,
5001015006,7/18/18,2018,9,828 W 58TH ST,LOS ANGELES ,90037,3,
5001026041,3/30/22,2022,9,5310 S HOOVER ST,LOS ANGELES ,90037,3,
5001032002,11/23/20,2020,9,516 W 51ST ST,LOS ANGELES ,90037,2,2
5002013008,7/19/21,2021,9,1327 W 58TH ST,LOS ANGELES ,90037,2,
5006019001,4/3/19,2019,8,5356 S 8TH AVE,LOS ANGELES ,90043,2,4
5013015014,7/6/22,2022,8,4605 S CRENSHAW BLVD,LOS ANGELES ,90043,3,
5013015030,7/6/22,2022,8,4611 S CRENSHAW BLVD,LOS ANGELES ,90043,1,
5013024011,6/19/18,2018,8,4505 S 10TH AVE,LOS ANGELES ,90043,2,
5014019002,11/14/17,2017,8,4602 S 6TH AVE,LOS ANGELES ,90043,2,
5014020010,8/14/19,2019,8,2710 W VERNON AVE,LOS ANGELES ,90008,4,
5014026022,6/3/19,2019,8,4828 S 4TH AVE,LOS ANGELES ,90043,2,2
5015040024,4/30/14,2014,8,5129 S 2ND AVE,Los Angeles ,90043,2,
5015040027,5/2/17,2017,8,5115 S 2ND AVE,LOS ANGELES ,90043,2,
5016024015,4/22/09,2009,8,1647 W 49TH ST,Los Angeles ,90062,4,
5016029001,9/13/17,2017,8,1466 W 49TH ST,LOS ANGELES ,90062,2,2
5018004003,4/23/19,2019,9,4529 S WESLEY AVE,LOS ANGELES ,90037,2,4
5018004004,10/23/19,2019,9,4533 S WESLEY AVE,LOS ANGELES ,90037,2,4
5018006016,2/5/19,2019,9,4607 S ORCHARD AVE,LOS ANGELES ,90037,3,
5018023034,8/7/19,2019,9,600 W 49TH ST,LOS ANGELES ,90037,2,
5018026017,1/16/18,2018,9,700 W 47TH ST,LOS ANGELES ,90037,2,
5018027017,9/11/19,2019,9,542 W 47TH ST,LOS ANGELES ,90037,2,4
5018027018,5/11/20,2020,9,556 W 47TH ST,LOS ANGELES ,90037,3,3
5018027019,12/4/19,2019,9,550 W 47TH ST,LOS ANGELES ,90037,2,4
5018028009,11/5/18,2018,9,715 W 47TH ST,LOS ANGELES ,90037,2,4
5018033017,7/28/16,2016,9,522 W VERNON AVE,LOS ANGELES ,90037,1,
5019006016,12/17/21,2021,9,836 W 42ND PL,LOS ANGELES ,90037,2,
5019006018,12/17/21,2021,9,842 W 42ND PL,LOS ANGELES ,90037,2,
5019019004,6/28/21,2021,9,519 W 41ST PL,LOS ANGELES ,90037,2,
5019019016,3/12/19,2019,9,604 W 41ST DR,LOS ANGELES ,90037,2,
5020011021,9/26/18,2018,9,4235 S BUDLONG AVE,LOS ANGELES ,90037,2,
5020025014,10/26/15,2015,9,4330 S KANSAS AVE,LOS ANGELES ,90037,5,
5020034018,3/4/19,2019,9,958 1/2 W 42ND PL,LOS ANGELES ,90037,1,
5021004004,6/3/19,2019,8,4015 S DALTON AVE,LOS ANGELES ,90062,2,
5021009014,1/22/20,2020,8,4238 S WESTERN AVE,LOS ANGELES ,90062,2,
5021016028,5/22/19,2019,8,4170 S BRIGHTON AVE,LOS ANGELES ,90062,2,
5021028002,10/22/21,2021,8,4209 S WESTERN AVE,LOS ANGELES ,90062,1,
5023017013,1/28/11,2011,10,4251 S 6TH AVE,Los Angeles ,90008,2,
5032015003,9/11/19,2019,10,4101 S SOMERSET DR,LOS ANGELES ,90008,4,
5034019024,10/16/19,2019,10,3909 S ARLINGTON AVE,LOS ANGELES ,90008,2,
5035007005,12/18/19,2019,8,1824 W BROWNING BLVD,LOS ANGELES ,90062,2,
5035014010,10/29/18,2018,8,1840 W 39TH PL,LOS ANGELES ,90062,2,
5035018026,11/19/13,2013,8,1719 W 39TH PL,Los Angeles ,90062,2,2
5035022005,10/17/18,2018,8,1817 W 39TH ST,LOS ANGELES ,90062,2,
5035024018,3/17/16,2016,8,1649 W 39TH ST,LOS ANGELES ,90062,1,
5036002020,6/4/20,2020,8,1437 W 38TH ST,LOS ANGELES ,90062,2,
5036003001,5/9/19,2019,8,1301 W ROLLAND CURTIS PL,LOS ANGELES ,90062,2,
5036015020,2/5/20,2020,8,3918 S BRIGHTON AVE,LOS ANGELES ,90062,2,
5036029019,3/25/22,2022,8,3994 S LA SALLE AVE,LOS ANGELES ,90062,2,
5037002012,3/13/19,2019,8,1202 W BROWNING BLVD,LOS ANGELES ,90037,2,
5037003004,12/8/22,2022,8,1244 W LEIGHTON AVE,LOS ANGELES ,90037,2,
5037004006,10/6/20,2020,8,3973 S BUDLONG AVE,LOS ANGELES ,90037,4,
5037004019,4/4/18,2018,8,1209 W BROWNING BLVD,LOS ANGELES ,90037,2,4
5037004021,4/4/18,2018,8,1197 W BROWNING BLVD,LOS ANGELES ,90037,2,
5037004025,1/9/23,2023,8,1173 W BROWNING BLVD,LOS ANGELES ,90037,2,
5037007001,3/8/17,2017,8,1244 W 39TH ST,LOS ANGELES ,90037,4,13
5037007013,10/16/19,2019,8,3910 S NORMANDIE AVE,LOS ANGELES ,90037,3,
5037007021,12/11/18,2018,8,1253 W 39TH PL,LOS ANGELES ,90037,3,0
5037007022,12/11/18,2018,8,1249 W 39TH PL,LOS ANGELES ,90037,2,42
5037008001,2/5/20,2020,8,1216 W 39TH ST,LOS ANGELES ,90037,2,8
5037012001,11/20/19,2019,8,1150 W 38TH ST,LOS ANGELES ,90037,3,
5037012002,11/20/19,2019,8,1156 W 38TH ST,LOS ANGELES ,90037,3,
5037012023,12/8/21,2021,8,1183 W ROLLAND CURTIS PL,LOS ANGELES ,90037,2,
5037016026,3/3/21,2021,8,1138 W 38TH ST,LOS ANGELES ,90037,2,
5037019021,10/6/20,2020,8,3928 S WISCONSIN ST,LOS ANGELES ,90037,2,
5037019034,5/22/19,2019,8,3927 S WISCONSIN ST,LOS ANGELES ,90037,2,4
5037019040,6/5/19,2019,8,3921 S WISCONSIN ST,LOS ANGELES ,90037,3,4
5037020040,10/25/16,2016,8,1121 W 39TH PL,LOS ANGELES ,90037,2,4
5037020046,2/17/21,2021,8,1128 W 39TH ST,LOS ANGELES ,90037,2,
5037021010,1/31/17,2017,8,1116 W 39TH PL,LOS ANGELES ,90037,2,
5037021027,3/20/18,2018,8,1135 W LEIGHTON AVE,LOS ANGELES ,90037,1,8
5037022024,8/3/16,2016,8,3937 S VERMONT AVE,LOS ANGELES ,90037,6,
5037023019,12/27/22,2022,8,1131 W BROWNING BLVD,LOS ANGELES ,90037,3,
5037023020,12/12/18,2018,8,1127 W BROWNING BLVD,LOS ANGELES ,90037,2,
5037023021,1/22/20,2020,8,1121 W BROWNING BLVD,LOS ANGELES ,90037,3,
5037025007,11/28/18,2018,8,1130 W BROWNING BLVD,LOS ANGELES ,90037,3,5
5037031014,7/31/18,2018,9,3816 S FIGUEROA ST,LOS ANGELES ,90037,4,
5037032003,12/6/18,2018,9,3911 S FLOWER DR,LOS ANGELES ,90037,4,
5037032004,12/6/18,2018,9,3915 S FLOWER DR,LOS ANGELES ,90037,4,
5037032005,12/6/18,2018,9,3923 S FLOWER DR,LOS ANGELES ,90037,4,
5037032006,12/6/18,2018,9,3927 S FLOWER DR,LOS ANGELES ,90037,4,
5037032007,12/6/18,2018,9,3931 S FLOWER DR,LOS ANGELES ,90037,4,
5037032008,12/6/18,2018,9,3937 S FLOWER DR,LOS ANGELES ,90037,4,
5037032041,12/6/18,2018,9,3941 S FLOWER DR,LOS ANGELES ,90037,4,
5037032048,12/6/18,2018,9,3907 S FLOWER DR,LOS ANGELES ,90037,4,
5039019046,7/12/18,2018,9,1076 W 30TH ST,LOS ANGELES ,90007,16,
5040001009,4/3/19,2019,8,3030 S NORMANDIE AVE,LOS ANGELES ,90007,2,
5040001011,6/6/22,2022,8,3020 S NORMANDIE AVE,LOS ANGELES ,90007,2,
5040003001,4/9/14,2014,8,1327 W 35TH ST,Los Angeles ,90007,1,0
5040003007,2/17/22,2022,8,1361 W 35TH ST,LOS ANGELES ,90007,2,
5040003014,9/21/21,2021,8,1436 W JEFFERSON BLVD,LOS ANGELES ,90007,5,
5040004018,5/11/22,2022,8,1360 W 35TH ST,LOS ANGELES ,90007,2,
5040004019,8/19/21,2021,8,1366 W 35TH ST,LOS ANGELES ,90007,3,
5040006018,2/18/22,2022,8,1297 W 36TH ST,LOS ANGELES ,90007,2,
5040008006,10/15/13,2013,8,1337 W 36TH PL,Los Angeles ,90007,2,0
5040008006,6/29/15,2015,8,1339 1/2 W 36TH PL,LOS ANGELES ,90007,1,4
5040009026,6/23/20,2020,8,1351 W 37TH ST,LOS ANGELES ,90007,2,3
5040011012,8/17/21,2021,8,1322 W 37TH PL,LOS ANGELES ,90007,2,
5040012022,3/12/19,2019,8,1328 W 37TH DR,LOS ANGELES ,90007,2,
5040013012,5/1/15,2015,8,1151 W EXPOSITION BLVD,LOS ANGELES ,90007,1,
5040013027,6/28/17,2017,8,1212 W 37TH DR,LOS ANGELES ,90007,4,
5040013033,1/16/19,2019,8,1200 W 37TH DR,LOS ANGELES ,90007,2,
5040014004,5/14/19,2019,8,1284 W 37TH PL,LOS ANGELES ,90007,2,3
5040014005,9/16/21,2021,8,1280 W 37TH PL,LOS ANGELES ,90007,3,
5040014014,2/5/21,2021,8,1224 W 37TH PL,LOS ANGELES ,90007,3,
5040014029,7/10/19,2019,8,1257 W 37TH DR,LOS ANGELES ,90007,3,
5040015004,9/14/16,2016,8,1284 W 37TH ST,LOS ANGELES ,90007,7,
5040015026,3/20/19,2019,8,1235 W 37TH PL,LOS ANGELES ,90007,2,3
5040017009,5/9/14,2014,8,1201 W 36TH PL,Los Angeles ,90007,2,4
5040017020,7/30/18,2018,8,1231 W 36TH PL,LOS ANGELES ,90007,2,
5040018009,6/17/19,2019,8,1224 W 35TH ST,LOS ANGELES ,90007,2,
5040018015,12/17/21,2021,8,1219 W 36TH ST,LOS ANGELES ,90007,4,
5040018031,6/18/19,2019,8,1206 W 35TH ST,LOS ANGELES ,90007,9,
5040019004,4/14/20,2020,8,1326 W JEFFERSON BLVD,LOS ANGELES ,90007,2,
5040019005,4/14/20,2020,8,1318 W JEFFERSON BLVD,LOS ANGELES ,90007,9,
5040019007,4/14/20,2020,8,3409 S WALTON AVE,LOS ANGELES ,90007,2,
5040019016,7/7/17,2017,8,3431 S CATALINA ST,LOS ANGELES ,90007,2,
5040020018,5/31/19,2019,8,1261 W 35TH PL,LOS ANGELES ,90007,3,
5040021021,11/22/13,2013,8,1273 W 35TH ST,Los Angeles ,90007,2,3
5040024005,5/14/19,2019,8,1428 W 30TH ST,LOS ANGELES ,90007,3,2
5040024015,8/21/19,2019,8,3025 S WALTON AVE,LOS ANGELES ,90007,3,4
5040028021,9/18/20,2020,8,1146 W 35TH ST,LOS ANGELES ,90007,5,
5040029017,8/24/15,2015,8,1155 W 36TH PL,LOS ANGELES ,90007,2,6
5040029018,11/28/16,2016,8,1136 W 36TH ST,LOS ANGELES ,90007,2,
5040030002,4/17/17,2017,8,1185 W 37TH ST,LOS ANGELES ,90007,3,5
5040030008,5/9/14,2014,8,1168 W 36TH PL,Los Angeles ,90007,3,6
5040030030,6/7/17,2017,8,1130 W 36TH PL,LOS ANGELES ,90007,2,9
5040031032,5/14/19,2019,8,1171 W 37TH PL,LOS ANGELES ,90007,2,4
5040031033,8/3/21,2021,8,1177 W 37TH PL,LOS ANGELES ,90007,3,
5040031035,1/24/22,2022,8,1189 W 37TH PL,LOS ANGELES ,90007,2,
5040032001,2/18/22,2022,8,1184 W 37TH PL,LOS ANGELES ,90007,4,
5040032002,8/11/17,2017,8,1180 W 37TH PL,LOS ANGELES ,90007,3,
5040033013,3/16/22,2022,8,1152 W 37TH DR,LOS ANGELES ,90007,3,
5041001004,2/18/22,2022,8,1419 W 35TH ST,LOS ANGELES ,90018,2,
5041008016,11/13/18,2018,8,1609 W 35TH PL,LOS ANGELES ,90018,2,2
5041008018,4/19/20,2020,8,1595 W 35TH PL,LOS ANGELES ,90018,2,
5041009010,6/30/22,2022,8,1531 W 35TH PL,LOS ANGELES ,90018,3,
5041009014,10/29/20,2020,8,1476 W 35TH ST,LOS ANGELES ,90018,3,
5041009015,8/7/20,2020,8,1482 W 35TH ST,LOS ANGELES ,90018,3,
5041009024,12/10/19,2019,8,1534 W 35TH ST,LOS ANGELES ,90018,2,
5041010024,12/20/16,2016,8,1442 W 35TH ST,LOS ANGELES ,90018,2,
5041011010,1/7/20,2020,8,1455 W 36TH ST,LOS ANGELES ,90018,2,
5041012026,6/19/18,2018,8,1562 W 35TH PL,LOS ANGELES ,90018,2,2
5041012042,4/13/22,2022,8,1648 W 35TH PL,LOS ANGELES ,90018,3,
5041016017,3/10/20,2020,8,1570 W 36TH ST,LOS ANGELES ,90018,2,
5041017015,12/10/19,2019,8,1545 W 36TH PL,LOS ANGELES ,90018,2,
5041019014,8/7/19,2019,8,1431 W 37TH ST,LOS ANGELES ,90018,2,
5041019015,7/16/19,2019,8,1436 W 36TH PL,LOS ANGELES ,90018,2,2
5041019031,4/3/19,2019,8,1471 W 37TH ST,LOS ANGELES ,90018,2,
5041020028,1/7/20,2020,8,3677 S HALLDALE AVE,LOS ANGELES ,90018,2,
5041022004,10/11/12,2012,8,1674 W 36TH PL,Los Angeles ,90018,2,
5041025007,8/7/19,2019,8,1664 W 37TH ST,LOS ANGELES ,90018,2,2
5041025026,5/1/19,2019,8,1651 W 37TH PL,LOS ANGELES ,90018,2,
5041026016,8/14/20,2020,8,1571 W 37TH PL,LOS ANGELES ,90018,2,2
5041027002,2/19/20,2020,8,1555 W 37TH PL,LOS ANGELES ,90018,3,
5041027022,5/11/21,2021,8,1539 W 37TH PL,LOS ANGELES ,90018,3,
5041028028,6/3/20,2020,8,1430 W 37TH ST,LOS ANGELES ,90018,2,
5041029019,4/13/22,2022,8,1443 W 37TH DR,LOS ANGELES ,90018,2,
5041029029,5/12/20,2020,8,1410 W 37TH PL,LOS ANGELES ,90018,4,2
5041035051,8/14/20,2020,8,1736 W 37TH PL,LOS ANGELES ,90018,2,
5043001028,9/17/19,2019,10,2536 S HAUSER AVE,LOS ANGELES ,90016,3,
5043004030,11/6/19,2019,10,2669 S REDONDO BLVD,LOS ANGELES ,90016,8,
5043010005,2/17/22,2022,10,5338 W WESTHAVEN ST,LOS ANGELES ,90016,2,
5043010017,7/16/18,2018,10,5407 W CARLIN ST,LOS ANGELES ,90016,2,2
5043015012,12/17/21,2021,10,2811 S CLOVERDALE AVE,LOS ANGELES ,90016,3,
5043015019,8/7/17,2017,10,2820 S CLOVERDALE AVE,LOS ANGELES ,90016,2,
5043024023,6/21/17,2017,10,2921 S CLOVERDALE AVE,LOS ANGELES ,90016,2,
5044007013,5/5/21,2021,10,3418 S 12TH AVE,LOS ANGELES ,90018,2,3
5044018008,12/4/17,2017,10,3627 S 7TH AVE,LOS ANGELES ,90018,2,
5044027022,6/16/16,2016,10,3605 S 5TH AVE,LOS ANGELES ,90018,2,
5046006024,1/23/14,2014,10,3453 S BUCKINGHAM RD,Los Angeles ,90016,2,
5046014005,5/26/21,2021,10,3533 S CHESAPEAKE AVE,LOS ANGELES ,90016,3,
5046014006,5/26/21,2021,10,3539 S CHESAPEAKE AVE,LOS ANGELES ,90016,3,
5046015024,1/16/19,2019,10,3536 S CHESAPEAKE AVE,LOS ANGELES ,90016,2,
5046015025,6/26/18,2018,10,3530 S CHESAPEAKE AVE,LOS ANGELES ,90016,2,
5046015026,6/26/18,2018,10,3524 S CHESAPEAKE AVE,LOS ANGELES ,90016,2,
5046015027,8/18/21,2021,10,3520 S CHESAPEAKE AVE,LOS ANGELES ,90016,2,
5046015028,8/18/21,2021,10,3514 S CHESAPEAKE AVE,LOS ANGELES ,90016,2,
5046015029,6/18/18,2018,10,3506 S CHESAPEAKE AVE,LOS ANGELES ,90016,2,22
5046015030,6/18/18,2018,10,3500 S CHESAPEAKE AVE,LOS ANGELES ,90016,2,0
5047018005,5/1/19,2019,10,5785 W CORBETT ST,LOS ANGELES ,90016,8,
5048001031,10/3/22,2022,10,2525 S HAUSER BLVD,LOS ANGELES ,90016,2,
5048020014,12/21/15,2015,10,5550 W BLACKWELDER ST,LOS ANGELES ,90016,2,2
5049001043,11/13/18,2018,10,4921 W ADAMS BLVD,LOS ANGELES ,90016,2,
