Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A10060_001,SE_A10060_002,SE_A10060_003
"060376704111","15000US060376704111","Block Group 1, Census Tract 6704.11, Los Angeles County, California","Block Group 1, Census Tract 6704.11, Los Angeles County, California","ca","150","00","ACSSF","0020142",,,,,"06","037",,,,"670411","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842,720,122
"060376704112","15000US060376704112","Block Group 2, Census Tract 6704.11, Los Angeles County, California","Block Group 2, Census Tract 6704.11, Los Angeles County, California","ca","150","00","ACSSF","0020143",,,,,"06","037",,,,"670411","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734,595,139
"060376704131","15000US060376704131","Block Group 1, Census Tract 6704.13, Los Angeles County, California","Block Group 1, Census Tract 6704.13, Los Angeles County, California","ca","150","00","ACSSF","0020144",,,,,"06","037",,,,"670413","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802,715,87
"060376704132","15000US060376704132","Block Group 2, Census Tract 6704.13, Los Angeles County, California","Block Group 2, Census Tract 6704.13, Los Angeles County, California","ca","150","00","ACSSF","0020145",,,,,"06","037",,,,"670413","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033,872,161
"060376704161","15000US060376704161","Block Group 1, Census Tract 6704.16, Los Angeles County, California","Block Group 1, Census Tract 6704.16, Los Angeles County, California","ca","150","00","ACSSF","0020146",,,,,"06","037",,,,"670416","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567,541,26
"060376704162","15000US060376704162","Block Group 2, Census Tract 6704.16, Los Angeles County, California","Block Group 2, Census Tract 6704.16, Los Angeles County, California","ca","150","00","ACSSF","0020147",,,,,"06","037",,,,"670416","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973,553,420
"060376705001","15000US060376705001","Block Group 1, Census Tract 6705, Los Angeles County, California","Block Group 1, Census Tract 6705, Los Angeles County, California","ca","150","00","ACSSF","0020148",,,,,"06","037",,,,"670500","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637,615,22
"060376706021","15000US060376706021","Block Group 1, Census Tract 6706.02, Los Angeles County, California","Block Group 1, Census Tract 6706.02, Los Angeles County, California","ca","150","00","ACSSF","0020149",,,,,"06","037",,,,"670602","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1031,982,49
"060376706022","15000US060376706022","Block Group 2, Census Tract 6706.02, Los Angeles County, California","Block Group 2, Census Tract 6706.02, Los Angeles County, California","ca","150","00","ACSSF","0020150",,,,,"06","037",,,,"670602","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914,520,394
"060376706023","15000US060376706023","Block Group 3, Census Tract 6706.02, Los Angeles County, California","Block Group 3, Census Tract 6706.02, Los Angeles County, California","ca","150","00","ACSSF","0020151",,,,,"06","037",,,,"670602","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857,711,146
"060376707011","15000US060376707011","Block Group 1, Census Tract 6707.01, Los Angeles County, California","Block Group 1, Census Tract 6707.01, Los Angeles County, California","ca","150","00","ACSSF","0020152",,,,,"06","037",,,,"670701","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,617,304
"060376707012","15000US060376707012","Block Group 2, Census Tract 6707.01, Los Angeles County, California","Block Group 2, Census Tract 6707.01, Los Angeles County, California","ca","150","00","ACSSF","0020153",,,,,"06","037",,,,"670701","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878,847,31
"060376707013","15000US060376707013","Block Group 3, Census Tract 6707.01, Los Angeles County, California","Block Group 3, Census Tract 6707.01, Los Angeles County, California","ca","150","00","ACSSF","0020154",,,,,"06","037",,,,"670701","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388,359,29
"060376707014","15000US060376707014","Block Group 4, Census Tract 6707.01, Los Angeles County, California","Block Group 4, Census Tract 6707.01, Los Angeles County, California","ca","150","00","ACSSF","0020155",,,,,"06","037",,,,"670701","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380,355,25
"060376707021","15000US060376707021","Block Group 1, Census Tract 6707.02, Los Angeles County, California","Block Group 1, Census Tract 6707.02, Los Angeles County, California","ca","150","00","ACSSF","0020156",,,,,"06","037",,,,"670702","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652,626,26
"060376707022","15000US060376707022","Block Group 2, Census Tract 6707.02, Los Angeles County, California","Block Group 2, Census Tract 6707.02, Los Angeles County, California","ca","150","00","ACSSF","0020157",,,,,"06","037",,,,"670702","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,255,23
"060376707023","15000US060376707023","Block Group 3, Census Tract 6707.02, Los Angeles County, California","Block Group 3, Census Tract 6707.02, Los Angeles County, California","ca","150","00","ACSSF","0020158",,,,,"06","037",,,,"670702","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523,507,16
"060376707024","15000US060376707024","Block Group 4, Census Tract 6707.02, Los Angeles County, California","Block Group 4, Census Tract 6707.02, Los Angeles County, California","ca","150","00","ACSSF","0020159",,,,,"06","037",,,,"670702","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584,570,14
"060377001011","15000US060377001011","Block Group 1, Census Tract 7001.01, Los Angeles County, California","Block Group 1, Census Tract 7001.01, Los Angeles County, California","ca","150","00","ACSSF","0020160",,,,,"06","037",,,,"700101","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332,97,235
"060377001012","15000US060377001012","Block Group 2, Census Tract 7001.01, Los Angeles County, California","Block Group 2, Census Tract 7001.01, Los Angeles County, California","ca","150","00","ACSSF","0020161",,,,,"06","037",,,,"700101","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715,26,689
"060377001013","15000US060377001013","Block Group 3, Census Tract 7001.01, Los Angeles County, California","Block Group 3, Census Tract 7001.01, Los Angeles County, California","ca","150","00","ACSSF","0020162",,,,,"06","037",,,,"700101","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516,46,470
"060377001014","15000US060377001014","Block Group 4, Census Tract 7001.01, Los Angeles County, California","Block Group 4, Census Tract 7001.01, Los Angeles County, California","ca","150","00","ACSSF","0020163",,,,,"06","037",,,,"700101","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930,93,837
"060377001015","15000US060377001015","Block Group 5, Census Tract 7001.01, Los Angeles County, California","Block Group 5, Census Tract 7001.01, Los Angeles County, California","ca","150","00","ACSSF","0020164",,,,,"06","037",,,,"700101","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519,15,504
"060377001021","15000US060377001021","Block Group 1, Census Tract 7001.02, Los Angeles County, California","Block Group 1, Census Tract 7001.02, Los Angeles County, California","ca","150","00","ACSSF","0020165",,,,,"06","037",,,,"700102","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698,27,671
"060377001022","15000US060377001022","Block Group 2, Census Tract 7001.02, Los Angeles County, California","Block Group 2, Census Tract 7001.02, Los Angeles County, California","ca","150","00","ACSSF","0020166",,,,,"06","037",,,,"700102","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805,162,643
"060377001023","15000US060377001023","Block Group 3, Census Tract 7001.02, Los Angeles County, California","Block Group 3, Census Tract 7001.02, Los Angeles County, California","ca","150","00","ACSSF","0020167",,,,,"06","037",,,,"700102","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,0,921
"060377002001","15000US060377002001","Block Group 1, Census Tract 7002, Los Angeles County, California","Block Group 1, Census Tract 7002, Los Angeles County, California","ca","150","00","ACSSF","0020168",,,,,"06","037",,,,"700200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916,109,1807
"060377002002","15000US060377002002","Block Group 2, Census Tract 7002, Los Angeles County, California","Block Group 2, Census Tract 7002, Los Angeles County, California","ca","150","00","ACSSF","0020169",,,,,"06","037",,,,"700200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303,0,303
"060377002003","15000US060377002003","Block Group 3, Census Tract 7002, Los Angeles County, California","Block Group 3, Census Tract 7002, Los Angeles County, California","ca","150","00","ACSSF","0020170",,,,,"06","037",,,,"700200","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283,80,203
"060377002004","15000US060377002004","Block Group 4, Census Tract 7002, Los Angeles County, California","Block Group 4, Census Tract 7002, Los Angeles County, California","ca","150","00","ACSSF","0020171",,,,,"06","037",,,,"700200","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398,53,345
"060377002005","15000US060377002005","Block Group 5, Census Tract 7002, Los Angeles County, California","Block Group 5, Census Tract 7002, Los Angeles County, California","ca","150","00","ACSSF","0020172",,,,,"06","037",,,,"700200","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1468,240,1228
"060377003001","15000US060377003001","Block Group 1, Census Tract 7003, Los Angeles County, California","Block Group 1, Census Tract 7003, Los Angeles County, California","ca","150","00","ACSSF","0020173",,,,,"06","037",,,,"700300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1157,228,929
"060377003002","15000US060377003002","Block Group 2, Census Tract 7003, Los Angeles County, California","Block Group 2, Census Tract 7003, Los Angeles County, California","ca","150","00","ACSSF","0020174",,,,,"06","037",,,,"700300","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718,142,576
"060377003003","15000US060377003003","Block Group 3, Census Tract 7003, Los Angeles County, California","Block Group 3, Census Tract 7003, Los Angeles County, California","ca","150","00","ACSSF","0020175",,,,,"06","037",,,,"700300","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708,227,481
"060377003004","15000US060377003004","Block Group 4, Census Tract 7003, Los Angeles County, California","Block Group 4, Census Tract 7003, Los Angeles County, California","ca","150","00","ACSSF","0020176",,,,,"06","037",,,,"700300","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315,303,1012
"060377004001","15000US060377004001","Block Group 1, Census Tract 7004, Los Angeles County, California","Block Group 1, Census Tract 7004, Los Angeles County, California","ca","150","00","ACSSF","0020177",,,,,"06","037",,,,"700400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054,73,981
"060377004002","15000US060377004002","Block Group 2, Census Tract 7004, Los Angeles County, California","Block Group 2, Census Tract 7004, Los Angeles County, California","ca","150","00","ACSSF","0020178",,,,,"06","037",,,,"700400","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391,221,170
"060377004003","15000US060377004003","Block Group 3, Census Tract 7004, Los Angeles County, California","Block Group 3, Census Tract 7004, Los Angeles County, California","ca","150","00","ACSSF","0020179",,,,,"06","037",,,,"700400","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1143,334,809
"060377004004","15000US060377004004","Block Group 4, Census Tract 7004, Los Angeles County, California","Block Group 4, Census Tract 7004, Los Angeles County, California","ca","150","00","ACSSF","0020180",,,,,"06","037",,,,"700400","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621,278,343
"060377005011","15000US060377005011","Block Group 1, Census Tract 7005.01, Los Angeles County, California","Block Group 1, Census Tract 7005.01, Los Angeles County, California","ca","150","00","ACSSF","0020181",,,,,"06","037",,,,"700501","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856,237,619
"060377005012","15000US060377005012","Block Group 2, Census Tract 7005.01, Los Angeles County, California","Block Group 2, Census Tract 7005.01, Los Angeles County, California","ca","150","00","ACSSF","0020182",,,,,"06","037",,,,"700501","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646,75,571
"060377005013","15000US060377005013","Block Group 3, Census Tract 7005.01, Los Angeles County, California","Block Group 3, Census Tract 7005.01, Los Angeles County, California","ca","150","00","ACSSF","0020183",,,,,"06","037",,,,"700501","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914,595,319
"060377005021","15000US060377005021","Block Group 1, Census Tract 7005.02, Los Angeles County, California","Block Group 1, Census Tract 7005.02, Los Angeles County, California","ca","150","00","ACSSF","0020184",,,,,"06","037",,,,"700502","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2220,758,1462
"060377005022","15000US060377005022","Block Group 2, Census Tract 7005.02, Los Angeles County, California","Block Group 2, Census Tract 7005.02, Los Angeles County, California","ca","150","00","ACSSF","0020185",,,,,"06","037",,,,"700502","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685,135,550
"060377006001","15000US060377006001","Block Group 1, Census Tract 7006, Los Angeles County, California","Block Group 1, Census Tract 7006, Los Angeles County, California","ca","150","00","ACSSF","0020186",,,,,"06","037",,,,"700600","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364,335,29
"060377006002","15000US060377006002","Block Group 2, Census Tract 7006, Los Angeles County, California","Block Group 2, Census Tract 7006, Los Angeles County, California","ca","150","00","ACSSF","0020187",,,,,"06","037",,,,"700600","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388,359,29
"060377006003","15000US060377006003","Block Group 3, Census Tract 7006, Los Angeles County, California","Block Group 3, Census Tract 7006, Los Angeles County, California","ca","150","00","ACSSF","0020188",,,,,"06","037",,,,"700600","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,186,10
"060377006004","15000US060377006004","Block Group 4, Census Tract 7006, Los Angeles County, California","Block Group 4, Census Tract 7006, Los Angeles County, California","ca","150","00","ACSSF","0020189",,,,,"06","037",,,,"700600","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503,432,71
"060377006005","15000US060377006005","Block Group 5, Census Tract 7006, Los Angeles County, California","Block Group 5, Census Tract 7006, Los Angeles County, California","ca","150","00","ACSSF","0020190",,,,,"06","037",,,,"700600","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,143,25
"060377007001","15000US060377007001","Block Group 1, Census Tract 7007, Los Angeles County, California","Block Group 1, Census Tract 7007, Los Angeles County, California","ca","150","00","ACSSF","0020191",,,,,"06","037",,,,"700700","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,271,15
"060377007002","15000US060377007002","Block Group 2, Census Tract 7007, Los Angeles County, California","Block Group 2, Census Tract 7007, Los Angeles County, California","ca","150","00","ACSSF","0020192",,,,,"06","037",,,,"700700","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,186,7
"060377007003","15000US060377007003","Block Group 3, Census Tract 7007, Los Angeles County, California","Block Group 3, Census Tract 7007, Los Angeles County, California","ca","150","00","ACSSF","0020193",,,,,"06","037",,,,"700700","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545,473,72
"060377008011","15000US060377008011","Block Group 1, Census Tract 7008.01, Los Angeles County, California","Block Group 1, Census Tract 7008.01, Los Angeles County, California","ca","150","00","ACSSF","0020194",,,,,"06","037",,,,"700801","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1772,441,1331
"060377008012","15000US060377008012","Block Group 2, Census Tract 7008.01, Los Angeles County, California","Block Group 2, Census Tract 7008.01, Los Angeles County, California","ca","150","00","ACSSF","0020195",,,,,"06","037",,,,"700801","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293,135,158
"060377008013","15000US060377008013","Block Group 3, Census Tract 7008.01, Los Angeles County, California","Block Group 3, Census Tract 7008.01, Los Angeles County, California","ca","150","00","ACSSF","0020196",,,,,"06","037",,,,"700801","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557,106,451
"060377008021","15000US060377008021","Block Group 1, Census Tract 7008.02, Los Angeles County, California","Block Group 1, Census Tract 7008.02, Los Angeles County, California","ca","150","00","ACSSF","0020197",,,,,"06","037",,,,"700802","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519,228,291
"060377008022","15000US060377008022","Block Group 2, Census Tract 7008.02, Los Angeles County, California","Block Group 2, Census Tract 7008.02, Los Angeles County, California","ca","150","00","ACSSF","0020198",,,,,"06","037",,,,"700802","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804,193,611
"060377008023","15000US060377008023","Block Group 3, Census Tract 7008.02, Los Angeles County, California","Block Group 3, Census Tract 7008.02, Los Angeles County, California","ca","150","00","ACSSF","0020199",,,,,"06","037",,,,"700802","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595,62,533
"060377009011","15000US060377009011","Block Group 1, Census Tract 7009.01, Los Angeles County, California","Block Group 1, Census Tract 7009.01, Los Angeles County, California","ca","150","00","ACSSF","0020200",,,,,"06","037",,,,"700901","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,87,391
"060377009012","15000US060377009012","Block Group 2, Census Tract 7009.01, Los Angeles County, California","Block Group 2, Census Tract 7009.01, Los Angeles County, California","ca","150","00","ACSSF","0020201",,,,,"06","037",,,,"700901","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,92,151
"060377009013","15000US060377009013","Block Group 3, Census Tract 7009.01, Los Angeles County, California","Block Group 3, Census Tract 7009.01, Los Angeles County, California","ca","150","00","ACSSF","0020202",,,,,"06","037",,,,"700901","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,119,244
"060377009014","15000US060377009014","Block Group 4, Census Tract 7009.01, Los Angeles County, California","Block Group 4, Census Tract 7009.01, Los Angeles County, California","ca","150","00","ACSSF","0020203",,,,,"06","037",,,,"700901","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408,360,48
"060377009021","15000US060377009021","Block Group 1, Census Tract 7009.02, Los Angeles County, California","Block Group 1, Census Tract 7009.02, Los Angeles County, California","ca","150","00","ACSSF","0020204",,,,,"06","037",,,,"700902","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796,160,636
"060377009022","15000US060377009022","Block Group 2, Census Tract 7009.02, Los Angeles County, California","Block Group 2, Census Tract 7009.02, Los Angeles County, California","ca","150","00","ACSSF","0020205",,,,,"06","037",,,,"700902","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627,182,445
"060377009023","15000US060377009023","Block Group 3, Census Tract 7009.02, Los Angeles County, California","Block Group 3, Census Tract 7009.02, Los Angeles County, California","ca","150","00","ACSSF","0020206",,,,,"06","037",,,,"700902","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950,184,766
"060377009024","15000US060377009024","Block Group 4, Census Tract 7009.02, Los Angeles County, California","Block Group 4, Census Tract 7009.02, Los Angeles County, California","ca","150","00","ACSSF","0020207",,,,,"06","037",,,,"700902","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862,139,723
"060377010001","15000US060377010001","Block Group 1, Census Tract 7010, Los Angeles County, California","Block Group 1, Census Tract 7010, Los Angeles County, California","ca","150","00","ACSSF","0020208",,,,,"06","037",,,,"701000","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287,56,231
"060377010002","15000US060377010002","Block Group 2, Census Tract 7010, Los Angeles County, California","Block Group 2, Census Tract 7010, Los Angeles County, California","ca","150","00","ACSSF","0020209",,,,,"06","037",,,,"701000","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682,252,430
"060377010003","15000US060377010003","Block Group 3, Census Tract 7010, Los Angeles County, California","Block Group 3, Census Tract 7010, Los Angeles County, California","ca","150","00","ACSSF","0020210",,,,,"06","037",,,,"701000","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,203,146
"060377010004","15000US060377010004","Block Group 4, Census Tract 7010, Los Angeles County, California","Block Group 4, Census Tract 7010, Los Angeles County, California","ca","150","00","ACSSF","0020211",,,,,"06","037",,,,"701000","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988,451,537
"060377010005","15000US060377010005","Block Group 5, Census Tract 7010, Los Angeles County, California","Block Group 5, Census Tract 7010, Los Angeles County, California","ca","150","00","ACSSF","0020212",,,,,"06","037",,,,"701000","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362,180,182
"060377011001","15000US060377011001","Block Group 1, Census Tract 7011, Los Angeles County, California","Block Group 1, Census Tract 7011, Los Angeles County, California","ca","150","00","ACSSF","0020213",,,,,"06","037",,,,"701100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,19,30
"060377012011","15000US060377012011","Block Group 1, Census Tract 7012.01, Los Angeles County, California","Block Group 1, Census Tract 7012.01, Los Angeles County, California","ca","150","00","ACSSF","0020214",,,,,"06","037",,,,"701201","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,260,0
"060377012012","15000US060377012012","Block Group 2, Census Tract 7012.01, Los Angeles County, California","Block Group 2, Census Tract 7012.01, Los Angeles County, California","ca","150","00","ACSSF","0020215",,,,,"06","037",,,,"701201","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326,283,43
"060377012013","15000US060377012013","Block Group 3, Census Tract 7012.01, Los Angeles County, California","Block Group 3, Census Tract 7012.01, Los Angeles County, California","ca","150","00","ACSSF","0020216",,,,,"06","037",,,,"701201","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296,225,71
"060377012014","15000US060377012014","Block Group 4, Census Tract 7012.01, Los Angeles County, California","Block Group 4, Census Tract 7012.01, Los Angeles County, California","ca","150","00","ACSSF","0020217",,,,,"06","037",,,,"701201","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317,300,17
"060377012015","15000US060377012015","Block Group 5, Census Tract 7012.01, Los Angeles County, California","Block Group 5, Census Tract 7012.01, Los Angeles County, California","ca","150","00","ACSSF","0020218",,,,,"06","037",,,,"701201","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,214,62
"060377012021","15000US060377012021","Block Group 1, Census Tract 7012.02, Los Angeles County, California","Block Group 1, Census Tract 7012.02, Los Angeles County, California","ca","150","00","ACSSF","0020219",,,,,"06","037",,,,"701202","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946,293,653
"060377012022","15000US060377012022","Block Group 2, Census Tract 7012.02, Los Angeles County, California","Block Group 2, Census Tract 7012.02, Los Angeles County, California","ca","150","00","ACSSF","0020220",,,,,"06","037",,,,"701202","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831,289,542
"060377013021","15000US060377013021","Block Group 1, Census Tract 7013.02, Los Angeles County, California","Block Group 1, Census Tract 7013.02, Los Angeles County, California","ca","150","00","ACSSF","0020221",,,,,"06","037",,,,"701302","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1066,260,806
"060377013022","15000US060377013022","Block Group 2, Census Tract 7013.02, Los Angeles County, California","Block Group 2, Census Tract 7013.02, Los Angeles County, California","ca","150","00","ACSSF","0020222",,,,,"06","037",,,,"701302","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1836,223,1613
"060377013041","15000US060377013041","Block Group 1, Census Tract 7013.04, Los Angeles County, California","Block Group 1, Census Tract 7013.04, Los Angeles County, California","ca","150","00","ACSSF","0020223",,,,,"06","037",,,,"701304","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603,513,90
"060377013042","15000US060377013042","Block Group 2, Census Tract 7013.04, Los Angeles County, California","Block Group 2, Census Tract 7013.04, Los Angeles County, California","ca","150","00","ACSSF","0020224",,,,,"06","037",,,,"701304","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964,238,726
"060377013043","15000US060377013043","Block Group 3, Census Tract 7013.04, Los Angeles County, California","Block Group 3, Census Tract 7013.04, Los Angeles County, California","ca","150","00","ACSSF","0020225",,,,,"06","037",,,,"701304","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173,352,821
"060377013044","15000US060377013044","Block Group 4, Census Tract 7013.04, Los Angeles County, California","Block Group 4, Census Tract 7013.04, Los Angeles County, California","ca","150","00","ACSSF","0020226",,,,,"06","037",,,,"701304","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343,258,85
"060377014021","15000US060377014021","Block Group 1, Census Tract 7014.02, Los Angeles County, California","Block Group 1, Census Tract 7014.02, Los Angeles County, California","ca","150","00","ACSSF","0020227",,,,,"06","037",,,,"701402","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533,0,533
"060377014022","15000US060377014022","Block Group 2, Census Tract 7014.02, Los Angeles County, California","Block Group 2, Census Tract 7014.02, Los Angeles County, California","ca","150","00","ACSSF","0020228",,,,,"06","037",,,,"701402","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1288,87,1201
"060377014023","15000US060377014023","Block Group 3, Census Tract 7014.02, Los Angeles County, California","Block Group 3, Census Tract 7014.02, Los Angeles County, California","ca","150","00","ACSSF","0020229",,,,,"06","037",,,,"701402","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942,178,764
"060377014024","15000US060377014024","Block Group 4, Census Tract 7014.02, Los Angeles County, California","Block Group 4, Census Tract 7014.02, Los Angeles County, California","ca","150","00","ACSSF","0020230",,,,,"06","037",,,,"701402","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190,40,1150
"060377015011","15000US060377015011","Block Group 1, Census Tract 7015.01, Los Angeles County, California","Block Group 1, Census Tract 7015.01, Los Angeles County, California","ca","150","00","ACSSF","0020231",,,,,"06","037",,,,"701501","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765,143,622
"060377015012","15000US060377015012","Block Group 2, Census Tract 7015.01, Los Angeles County, California","Block Group 2, Census Tract 7015.01, Los Angeles County, California","ca","150","00","ACSSF","0020232",,,,,"06","037",,,,"701501","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677,149,528
"060377015013","15000US060377015013","Block Group 3, Census Tract 7015.01, Los Angeles County, California","Block Group 3, Census Tract 7015.01, Los Angeles County, California","ca","150","00","ACSSF","0020233",,,,,"06","037",,,,"701501","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1227,244,983
